t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
39	0	0	-0.030488	4.403722	0.000000	0	0	-0.000000	0.898375	0.000000	0	0.000000	-0.030488	0.428660	0.000000	0	1000	1000	1000	1000
40	0	0	-0.030488	4.403543	0.000000	0	0	-0.000000	0.912890	0.000000	0	0.000000	-0.030488	0.442138	0.000000	0	1000	1000	1000	1000
41	0	0	-0.030488	4.396463	0.000000	0	0	-0.000000	0.920122	0.000000	0	0.000000	-0.030488	0.448932	0.000000	0	1000	1000	1000	1000
42	0	0	0.000000	4.396314	0.000000	0	0	-0.000000	0.927647	0.000000	0	0.000000	-0.030488	0.462681	0.000000	0	1000	1000	1000	1000
43	0	0	-0.030488	4.396221	0.000000	0	0	-0.000000	0.934904	0.000000	0	0.000000	-0.030488	0.469420	0.000000	0	1000	1000	1000	1000
44	0	0	-0.030488	4.396068	0.000000	0	0	-0.000000	0.942428	0.000000	0	0.000000	-0.030488	0.483169	0.000000	0	1000	1000	1000	1000
45	0	0	-0.030488	4.395973	0.000000	0	0	-0.000000	0.949685	0.000000	0	0.000000	-0.030488	0.489908	0.000000	0	1000	1000	1000	1000
46	0	0	-0.030488	4.395779	0.000000	0	0	-0.000000	0.964199	0.000000	0	0.000000	-0.030488	0.503386	0.000000	0	1000	1000	1000	1000
47	0	0	-0.030488	4.395681	0.000000	0	0	-0.000000	0.971455	0.000000	0	0.000000	-0.030488	0.510125	0.000000	0	1000	1000	1000	1000
48	0	0	-0.030488	4.395520	0.000000	0	0	-0.000000	0.978980	0.000000	0	0.000000	-0.030488	0.523873	0.000000	0	1000	1000	1000	1000
49	0	0	-0.030488	4.395358	0.000000	0	0	-0.000000	0.986505	0.000000	0	0.000000	-0.030488	0.537621	0.000000	0	1000	1000	1000	1000
50	0	0	-0.030488	4.402205	0.000000	0	0	-0.000000	1.000781	0.000000	0	0.000000	-0.030488	0.544030	0.000000	0	1000	1000	1000	1000
51	0	0	-0.030488	4.402038	0.000000	0	0	-0.000000	1.008306	0.000000	0	0.000000	-0.030488	0.557777	0.000000	0	1000	1000	1000	1000
52	0	0	-0.030488	4.401870	0.000000	0	0	-0.000000	1.015831	0.000000	0	0.000000	-0.030488	0.571524	0.000000	0	1000	1000	1000	1000
