t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
0	999	0	-0.030488	2.931130	0.000000	0	0	-0.000000	-2.145820	0.000000	0	0.000000	-0.030488	0.089998	0.000000	0	1000	1000	1000	1000
1	999	0	0.000000	2.931270	0.000000	0	0	-0.000000	-2.131660	0.000000	0	0.000000	-0.030488	0.096641	0.000000	0	1000	1000	1000	1000
2	1000	0	-0.030488	2.931537	0.000000	0	0	-0.000000	-2.117319	0.000000	0	0.000000	-0.030488	0.110285	0.000000	0	1000	1000	1000	1000
3	1000	0	-0.030488	2.938660	0.000000	0	0	-0.000000	-2.110139	0.000000	0	0.000000	-0.030488	0.117236	0.000000	0	1000	1000	1000	1000
4	999	0	-0.030488	2.945912	0.000000	0	0	-0.000000	-2.095786	0.000000	0	0.000000	-0.030488	0.131008	0.000000	0	1000	1000	1000	1000
5	999	0	-0.030488	2.946042	0.000000	0	0	-0.000000	-2.088615	0.000000	0	0.000000	-0.030488	0.137830	0.000000	0	1000	1000	1000	1000
6	999	0	-0.030488	2.946298	0.000000	0	0	-0.000000	-2.074273	0.000000	0	0.000000	-0.030488	0.151473	0.000000	0	1000	1000	1000	1000
7	999	0	-0.030488	2.946425	0.000000	0	0	-0.000000	-2.067102	0.000000	0	0.000000	-0.030488	0.158295	0.000000	0	1000	1000	1000	1000
8	999	0	-0.030488	2.953667	0.000000	0	0	-0.000000	-2.059737	0.000000	0	0.000000	-0.030488	0.172244	0.000000	0	1000	1000	1000	1000
9	999	0	-0.030488	2.953791	0.000000	0	0	-0.000000	-2.045574	0.000000	0	0.000000	-0.030488	0.178886	0.000000	0	1000	1000	1000	1000
10	1000	0	-0.030488	2.954038	0.000000	0	0	-0.000000	-2.038222	0.000000	0	0.000000	-0.030488	0.192708	0.000000	0	1000	1000	1000	1000
11	1000	0	-0.030488	2.954157	0.000000	0	0	-0.000000	-2.024059	0.000000	0	0.000000	-0.030488	0.199350	0.000000	0	1000	1000	1000	1000
12	999	0	-0.030488	2.961211	0.000000	0	0	-0.000000	-2.016568	0.000000	0	0.000000	-0.030488	0.213254	0.000000	0	1000	1000	1000	1000
13	999	0	-0.030488	2.961327	0.000000	0	0	-0.000000	-2.002406	0.000000	0	0.000000	-0.030488	0.219895	0.000000	0	1000	1000	1000	1000
14	999	0	-0.030488	2.961566	0.000000	0	0	-0.000000	-1.995053	0.000000	0	0.000000	-0.030488	0.233715	0.000000	0	1000	1000	1000	1000
15	999	0	-0.030488	2.968673	0.000000	0	0	-0.000000	-1.987863	0.000000	0	0.000000	-0.030488	0.240657	0.000000	0	1000	1000	1000	1000
16	999	0	-0.030488	2.968903	0.000000	0	0	-0.000000	-1.973519	0.000000	0	0.000000	-0.030488	0.254296	0.000000	0	1000	1000	1000	1000
17	999	0	-0.030488	2.969017	0.000000	0	0	-0.000000	-1.966347	0.000000	0	0.000000	-0.030488	0.261116	0.000000	0	1000	1000	1000	1000
18	999	0	-0.030488	2.969249	0.000000	0	0	-0.000000	-1.958993	0.000000	0	0.000000	-0.030488	0.274936	0.000000	0	1000	1000	1000	1000
19	999	0	-0.030488	2.976344	0.000000	0	0	-0.000000	-1.944809	0.000000	0	0.000000	-0.030488	0.281696	0.000000	0	1000	1000	1000	1000
20	999	0	0.000000	2.976572	0.000000	0	0	-0.000000	-1.937455	0.000000	0	0.000000	-0.030488	0.295515	0.000000	0	1000	1000	1000	1000
21	999	0	-0.030488	2.976681	0.000000	0	0	-0.000000	-1.930282	0.000000	0	0.000000	-0.030488	0.302335	0.000000	0	1000	1000	1000	1000
22	1000	0	-0.030488	2.983887	0.000000	0	0	-0.000000	-1.915914	0.000000	0	0.000000	-0.030488	0.316092	0.000000	0	1000	1000	1000	1000
23	1000	0	0.000000	2.983993	0.000000	0	0	-0.000000	-1.908741	0.000000	0	0.000000	-0.030488	0.322912	0.000000	0	1000	1000	1000	1000
24	999	0	-0.030488	2.984214	0.000000	0	0	-0.000000	-1.901385	0.000000	0	0.000000	-0.030488	0.336731	0.000000	0	1000	1000	1000	1000
25	999	0	-0.030488	2.984318	0.000000	0	0	-0.000000	-1.894211	0.000000	0	0.000000	-0.030488	0.343551	0.000000	0	1000	1000	1000	1000
26	999	0	-0.030488	2.991513	0.000000	0	0	-0.000000	-1.879840	0.000000	0	0.000000	-0.030488	0.357306	0.000000	0	1000	1000	1000	1000
27	999	0	-0.030488	2.991615	0.000000	0	0	-0.000000	-1.872666	0.000000	0	0.000000	-0.030488	0.364125	0.000000	0	1000	1000	1000	1000
28	999	0	-0.030488	2.991829	0.000000	0	0	-0.000000	-1.865309	0.000000	0	0.000000	-0.030488	0.377944	0.000000	0	1000	1000	1000	1000
29	999	0	-0.030488	2.991928	0.000000	0	0	-0.000000	-1.858135	0.000000	0	0.000000	-0.030488	0.384764	0.000000	0	1000	1000	1000	1000
30	999	0	-0.030488	2.999129	0.000000	0	0	-0.000000	-1.850751	0.000000	0	0.000000	-0.030488	0.398697	0.000000	0	1000	1000	1000	1000
31	999	0	0.000000	2.999210	0.000000	0	0	-0.000000	-1.836586	0.000000	0	0.000000	-0.030488	0.405335	0.000000	0	1000	1000	1000	1000
32	999	0	-0.030488	2.999416	0.000000	0	0	-0.000000	-1.829228	0.000000	0	0.000000	-0.030488	0.419154	0.000000	0	1000	1000	1000	1000
33	999	0	-0.030488	2.999511	0.000000	0	0	-0.000000	-1.822054	0.000000	0	0.000000	-0.030488	0.425973	0.000000	0	1000	1000	1000	1000
34	1000	0	-0.030488	3.006705	0.000000	0	0	-0.000000	-1.814666	0.000000	0	0.000000	-0.030488	0.439904	0.000000	0	1000	1000	1000	1000
35	1000	0	-0.030488	3.006797	0.000000	0	0	-0.000000	-1.807491	0.000000	0	0.000000	-0.030488	0.446723	0.000000	0	1000	1000	1000	1000
36	999	0	-0.030488	3.006997	0.000000	0	0	-0.000000	-1.800132	0.000000	0	0.000000	-0.030488	0.460542	0.000000	0	1000	1000	1000	1000
37	999	0	-0.030488	3.014057	0.000000	0	0	-0.000000	-1.785935	0.000000	0	0.000000	-0.030488	0.467289	0.000000	0	1000	1000	1000	1000
38	999	0	-0.030488	3.014254	0.000000	0	0	-0.000000	-1.778575	0.000000	0	0.000000	-0.030488	0.481108	0.000000	0	1000	1000	1000	1000
39	999	0	-0.030488	3.014340	0.000000	0	0	-0.000000	-1.771400	0.000000	0	0.000000	-0.030488	0.487927	0.000000	0	1000	1000	1000	1000
40	999	0	-0.030488	3.014534	0.000000	0	0	-0.000000	-1.764040	0.000000	0	0.000000	-0.030488	0.501746	0.000000	0	1000	1000	1000	1000
41	999	0	-0.030488	3.021609	0.000000	0	0	-0.000000	-1.756831	0.000000	0	0.000000	-0.030488	0.508672	0.000000	0	1000	1000	1000	1000
42	999	0	-0.030488	3.021799	0.000000	0	0	-0.000000	-1.749470	0.000000	0	0.000000	-0.030488	0.522491	0.000000	0	1000	1000	1000	1000
43	999	0	-0.030488	3.021881	0.000000	0	0	-0.000000	-1.742294	0.000000	0	0.000000	-0.030488	0.529309	0.000000	0	1000	1000	1000	1000
44	999	0	-0.030488	3.022068	0.000000	0	0	-0.000000	-1.734933	0.000000	0	0.000000	-0.030488	0.543128	0.000000	0	1000	1000	1000	1000
45	999	0	-0.030488	3.029139	0.000000	0	0	-0.000000	-1.727721	0.000000	0	0.000000	-0.030488	0.550053	0.000000	0	1000	1000	1000	1000
46	1000	0	-0.030488	3.029219	0.000000	0	0	-0.000000	-1.720545	0.000000	0	0.000000	-0.030488	0.556871	0.000000	0	1000	1000	1000	1000
47	1000	0	-0.030488	3.029401	0.000000	0	0	-0.000000	-1.713183	0.000000	0	0.000000	-0.030488	0.570689	0.000000	0	1000	1000	1000	1000
48	999	0	-0.030488	3.029478	0.000000	0	0	-0.000000	-1.706007	0.000000	0	0.000000	-0.030488	0.577507	0.000000	0	1000	1000	1000	1000
49	999	0	-0.030488	3.036545	0.000000	0	0	-0.000000	-1.698792	0.000000	0	0.000000	-0.030488	0.584430	0.000000	0	1000	1000	1000	1000
50	999	0	-0.030488	3.036722	0.000000	0	0	-0.000000	-1.691429	0.000000	0	0.000000	-0.030488	0.598248	0.000000	0	1000	1000	1000	1000
51	999	0	-0.030488	3.036796	0.000000	0	0	-0.000000	-1.684252	0.000000	0	0.000000	-0.030488	0.605065	0.000000	0	1000	1000	1000	1000
52	999	0	-0.030488	3.036971	0.000000	0	0	-0.000000	-1.676889	0.000000	0	0.000000	-0.030488	0.618883	0.000000	0	1000	1000	1000	1000
53	999	0	-0.030488	3.044033	0.000000	0	0	-0.000000	-1.669672	0.000000	0	0.000000	-0.030488	0.625804	0.000000	0	1000	1000	1000	1000
54	999	0	-0.030488	3.044205	0.000000	0	0	-0.000000	-1.662308	0.000000	0	0.000000	-0.030488	0.639622	0.000000	0	1000	1000	1000	1000
55	999	0	-0.030488	3.044274	0.000000	0	0	-0.000000	-1.655131	0.000000	0	0.000000	-0.030488	0.646439	0.000000	0	1000	1000	1000	1000
56	999	0	-0.030488	3.044442	0.000000	0	0	-0.000000	-1.647767	0.000000	0	0.000000	-0.030488	0.660257	0.000000	0	1000	1000	1000	1000
57	999	0	-0.030488	3.044509	0.000000	0	0	-0.000000	-1.640590	0.000000	0	0.000000	-0.030488	0.667074	0.000000	0	1000	1000	1000	1000
58	1000	0	-0.030488	3.044674	0.000000	0	0	-0.000000	-1.633226	0.000000	0	0.000000	-0.030488	0.680892	0.000000	0	1000	1000	1000	1000
59	1000	0	-0.030488	3.051730	0.000000	0	0	-0.000000	-1.626004	0.000000	0	0.000000	-0.030488	0.687810	0.000000	0	1000	1000	1000	1000
60	999	0	-0.030488	3.051892	0.000000	0	0	-0.000000	-1.618639	0.000000	0	0.000000	-0.030488	0.701627	0.000000	0	1000	1000	1000	1000
61	999	0	-0.030488	3.051955	0.000000	0	0	-0.000000	-1.611462	0.000000	0	0.000000	-0.030488	0.708444	0.000000	0	1000	1000	1000	1000
62	999	0	-0.030488	3.052150	0.000000	0	0	-0.000000	-1.611088	0.000000	0	0.000000	-0.030488	0.722445	0.000000	0	1000	1000	1000	1000
63	999	0	-0.030488	3.052210	0.000000	0	0	-0.000000	-1.603910	0.000000	0	0.000000	-0.030488	0.729262	0.000000	0	1000	1000	1000	1000
64	999	0	-0.030488	3.059261	0.000000	0	0	-0.000000	-1.596684	0.000000	0	0.000000	-0.030488	0.736178	0.000000	0	1000	1000	1000	1000
65	999	0	-0.030488	3.059416	0.000000	0	0	-0.000000	-1.589319	0.000000	0	0.000000	-0.030488	0.749995	0.000000	0	1000	1000	1000	1000
66	999	0	-0.030488	3.059474	0.000000	0	0	-0.000000	-1.582140	0.000000	0	0.000000	-0.030488	0.756811	0.000000	0	1000	1000	1000	1000
67	999	0	-0.030488	3.059625	0.000000	0	0	-0.000000	-1.574775	0.000000	0	0.000000	-0.030488	0.770629	0.000000	0	1000	1000	1000	1000
