t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
0	999	0	-0.030488	4.330229	0.000000	0	0	-0.000000	0.386521	0.000000	0	0.000000	-0.030488	0.041499	0.000000	0	1000	1000	1000	1000
1	999	0	-0.030488	4.330194	0.000000	0	0	-0.000000	0.400764	0.000000	0	0.000000	-0.030488	0.047978	0.000000	0	1000	1000	1000	1000
2	999	0	-0.030488	4.330131	0.000000	0	0	-0.000000	0.415271	0.000000	0	0.000000	-0.030488	0.061467	0.000000	0	1000	1000	1000	1000
3	999	0	-0.030488	4.330072	0.000000	0	0	-0.000000	0.422788	0.000000	0	0.000000	-0.030488	0.075221	0.000000	0	1000	1000	1000	1000
4	999	0	-0.030488	4.330030	0.000000	0	0	-0.000000	0.437031	0.000000	0	0.000000	-0.030488	0.081700	0.000000	0	1000	1000	1000	1000
5	999	0	-0.030488	4.329958	0.000000	0	0	-0.000000	0.451537	0.000000	0	0.000000	-0.030488	0.095188	0.000000	0	1000	1000	1000	1000
6	999	0	-0.030488	4.329921	0.000000	0	0	-0.000000	0.458791	0.000000	0	0.000000	-0.030488	0.101932	0.000000	0	1000	1000	1000	1000
7	999	0	-0.030488	4.336833	0.000000	0	0	-0.000000	0.473303	0.000000	0	0.000000	-0.030488	0.115392	0.000000	0	1000	1000	1000	1000
8	999	0	-0.030488	4.336763	0.000000	0	0	-0.000000	0.480822	0.000000	0	0.000000	-0.030488	0.129145	0.000000	0	1000	1000	1000	1000
9	999	0	-0.030488	4.336710	0.000000	0	0	-0.000000	0.495064	0.000000	0	0.000000	-0.030488	0.135623	0.000000	0	1000	1000	1000	1000
10	999	0	-0.030488	4.336636	0.000000	0	0	-0.000000	0.502583	0.000000	0	0.000000	-0.030488	0.149376	0.000000	0	1000	1000	1000	1000
11	999	0	0.000000	4.336578	0.000000	0	0	-0.000000	0.516825	0.000000	0	0.000000	-0.030488	0.155854	0.000000	0	1000	1000	1000	1000
12	999	0	-0.030488	4.336500	0.000000	0	0	-0.000000	0.524344	0.000000	0	0.000000	-0.030488	0.169606	0.000000	0	1000	1000	1000	1000
13	999	0	-0.030488	4.336439	0.000000	0	0	-0.000000	0.538586	0.000000	0	0.000000	-0.030488	0.176084	0.000000	0	1000	1000	1000	1000
14	999	0	-0.030488	4.336357	0.000000	0	0	-0.000000	0.546104	0.000000	0	0.000000	-0.030488	0.189837	0.000000	0	1000	1000	1000	1000
15	999	0	-0.030488	4.336256	0.000000	0	0	-0.000000	0.560612	0.000000	0	0.000000	-0.030488	0.203324	0.000000	0	1000	1000	1000	1000
16	999	0	-0.030488	4.336205	0.000000	0	0	-0.000000	0.567865	0.000000	0	0.000000	-0.030488	0.210067	0.000000	0	1000	1000	1000	1000
17	999	0	-0.030488	4.343088	0.000000	0	0	-0.000000	0.582385	0.000000	0	0.000000	-0.030488	0.223519	0.000000	0	1000	1000	1000	1000
18	999	0	-0.030488	4.336044	0.000000	0	0	-0.000000	0.589626	0.000000	0	0.000000	-0.030488	0.230297	0.000000	0	1000	1000	1000	1000
19	999	0	-0.030488	4.342922	0.000000	0	0	-0.000000	0.604146	0.000000	0	0.000000	-0.030488	0.243748	0.000000	0	1000	1000	1000	1000
20	999	0	-0.030488	4.343130	0.000000	0	0	-0.000000	0.611438	0.000000	0	0.000000	-0.030488	0.250535	0.000000	0	1000	1000	1000	1000
21	999	0	-0.030488	4.343013	0.000000	0	0	-0.000000	0.625947	0.000000	0	0.000000	-0.030488	0.264023	0.000000	0	1000	1000	1000	1000
