t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
0	0	0	-0.030488	5.275412	0.000000	0	0	-0.000000	-0.998146	0.000000	0	0.000000	-0.030488	0.067272	0.000000	0	1000	1000	1000	1000
1	0	0	-0.030488	5.275537	0.000000	0	0	-0.000000	-0.990516	0.000000	0	0.000000	-0.030488	0.080982	0.000000	0	1000	1000	1000	1000
2	0	0	-0.030488	5.275602	0.000000	0	0	-0.000000	-0.983208	0.000000	0	0.000000	-0.030488	0.087675	0.000000	0	1000	1000	1000	1000
3	0	0	-0.030488	5.282654	0.000000	0	0	-0.000000	-0.968904	0.000000	0	0.000000	-0.030488	0.094104	0.000000	0	1000	1000	1000	1000
4	0	0	-0.030488	5.282773	0.000000	0	0	-0.000000	-0.961273	0.000000	0	0.000000	-0.030488	0.107813	0.000000	0	1000	1000	1000	1000
5	0	0	-0.030488	5.282834	0.000000	0	0	-0.000000	-0.953964	0.000000	0	0.000000	-0.030488	0.114506	0.000000	0	1000	1000	1000	1000
6	0	0	-0.030488	5.289937	0.000000	0	0	-0.000000	-0.939336	0.000000	0	0.000000	-0.030488	0.127950	0.000000	0	1000	1000	1000	1000
7	0	0	-0.030488	5.290050	0.000000	0	0	-0.000000	-0.924717	0.000000	0	0.000000	-0.030488	0.141334	0.000000	0	1000	1000	1000	1000
8	0	0	-0.030488	5.290161	0.000000	0	0	-0.000000	-0.917085	0.000000	0	0.000000	-0.030488	0.155043	0.000000	0	1000	1000	1000	1000
9	0	0	-0.030488	5.290271	0.000000	0	0	-0.000000	-0.909453	0.000000	0	0.000000	-0.030488	0.168752	0.000000	0	1000	1000	1000	1000
10	0	0	-0.030488	5.290320	0.000000	0	0	-0.000000	-0.895157	0.000000	0	0.000000	-0.030488	0.175121	0.000000	0	1000	1000	1000	1000
11	0	0	-0.030488	5.297412	0.000000	0	0	-0.000000	-0.887511	0.000000	0	0.000000	-0.030488	0.188885	0.000000	0	1000	1000	1000	1000
12	0	0	-0.030488	5.297462	0.000000	0	0	-0.000000	-0.880201	0.000000	0	0.000000	-0.030488	0.195577	0.000000	0	1000	1000	1000	1000
13	0	0	-0.030488	5.297558	0.000000	0	0	-0.000000	-0.865582	0.000000	0	0.000000	-0.030488	0.208961	0.000000	0	1000	1000	1000	1000
14	0	0	-0.030488	5.297605	0.000000	0	0	-0.000000	-0.858272	0.000000	0	0.000000	-0.030488	0.215653	0.000000	0	1000	1000	1000	1000
15	0	0	-0.030488	5.297650	0.000000	0	0	-0.000000	-0.850962	0.000000	0	0.000000	-0.030488	0.222345	0.000000	0	1000	1000	1000	1000
16	0	0	-0.030488	5.297688	0.000000	0	0	-0.000000	-0.836666	0.000000	0	0.000000	-0.030488	0.228714	0.000000	0	1000	1000	1000	1000
17	0	0	-0.030488	5.304769	0.000000	0	0	-0.000000	-0.829016	0.000000	0	0.000000	-0.030488	0.242474	0.000000	0	1000	1000	1000	1000
18	0	0	-0.030488	5.304811	0.000000	0	0	-0.000000	-0.821706	0.000000	0	0.000000	-0.030488	0.249165	0.000000	0	1000	1000	1000	1000
