t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
0	999	0	-0.030488	4.792735	0.000000	0	0	-0.000000	-2.087597	0.000000	0	0.000000	-0.060976	0.136847	0.000000	0	1000	1000	1000	1000
1	1000	0	0.000000	4.792712	0.000000	0	0	-0.030488	-2.072911	0.000000	0	0.000000	-0.060976	0.150254	0.000000	0	1000	1000	1000	1000
2	1000	0	-0.030488	4.785990	0.000000	0	0	-0.030488	-2.058367	0.000000	0	0.000000	-0.030488	0.163565	0.000000	0	1000	1000	1000	1000
3	999	0	-0.030488	4.786257	0.000000	0	0	-0.030488	-2.036822	0.000000	0	0.000000	-0.030488	0.176711	0.000000	0	1000	1000	1000	1000
4	999	0	-0.030488	4.786514	0.000000	0	0	-0.030488	-2.022263	0.000000	0	0.000000	-0.030488	0.190149	0.000000	0	1000	1000	1000	1000
5	999	0	-0.030488	4.786645	0.000000	0	0	-0.030488	-2.007997	0.000000	0	0.000000	-0.030488	0.196576	0.000000	0	1000	1000	1000	1000
6	999	0	-0.030488	4.786895	0.000000	0	0	-0.030488	-1.993438	0.000000	0	0.000000	-0.030488	0.210015	0.000000	0	1000	1000	1000	1000
7	1000	0	-0.030488	4.787021	0.000000	0	0	-0.030488	-1.979171	0.000000	0	0.000000	-0.030488	0.216442	0.000000	0	1000	1000	1000	1000
8	1000	0	0.000000	4.787146	0.000000	0	0	-0.030488	-1.964905	0.000000	0	0.000000	-0.030488	0.222870	0.000000	0	1000	1000	1000	1000
9	999	0	-0.030488	4.787268	0.000000	0	0	-0.030488	-1.950638	0.000000	0	0.000000	-0.030488	0.229297	0.000000	0	1000	1000	1000	1000
10	999	0	-0.030488	4.787388	0.000000	0	0	-0.030488	-1.936371	0.000000	0	0.000000	-0.030488	0.235725	0.000000	0	1000	1000	1000	1000
11	999	0	-0.030488	4.787506	0.000000	0	0	-0.030488	-1.922104	0.000000	0	0.000000	-0.030488	0.242153	0.000000	0	1000	1000	1000	1000
12	999	0	-0.030488	4.787739	0.000000	0	0	-0.030488	-1.907545	0.000000	0	0.000000	-0.030488	0.255592	0.000000	0	1000	1000	1000	1000
