t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
1	999	0	-0.030488	5.534653	0.000000	0	0	-0.000000	-1.046232	0.000000	0	0.000000	-0.030488	0.085983	0.000000	0	1000	1000	1000	1000
2	999	0	-0.030488	5.541770	0.000000	0	0	-0.000000	-1.038562	0.000000	0	0.000000	-0.030488	0.099745	0.000000	0	1000	1000	1000	1000
3	999	0	-0.030488	5.541837	0.000000	0	0	-0.000000	-1.031238	0.000000	0	0.000000	-0.030488	0.106424	0.000000	0	1000	1000	1000	1000
4	999	0	-0.030488	5.541965	0.000000	0	0	-0.000000	-1.023576	0.000000	0	0.000000	-0.030488	0.120122	0.000000	0	1000	1000	1000	1000
5	999	0	-0.030488	5.542028	0.000000	0	0	-0.000000	-1.016252	0.000000	0	0.000000	-0.030488	0.126802	0.000000	0	1000	1000	1000	1000
6	999	0	-0.030488	5.542153	0.000000	0	0	-0.000000	-1.008590	0.000000	0	0.000000	-0.030488	0.140500	0.000000	0	1000	1000	1000	1000
7	999	0	-0.030488	5.542215	0.000000	0	0	-0.000000	-0.994280	0.000000	0	0.000000	-0.030488	0.146839	0.000000	0	1000	1000	1000	1000
8	999	0	-0.030488	5.542335	0.000000	0	0	-0.000000	-0.986618	0.000000	0	0.000000	-0.030488	0.160537	0.000000	0	1000	1000	1000	1000
9	999	0	-0.030488	5.549380	0.000000	0	0	-0.000000	-0.979281	0.000000	0	0.000000	-0.030488	0.167277	0.000000	0	1000	1000	1000	1000
10	999	0	-0.030488	5.549497	0.000000	0	0	-0.000000	-0.971618	0.000000	0	0.000000	-0.030488	0.180975	0.000000	0	1000	1000	1000	1000
11	999	0	-0.030488	5.549553	0.000000	0	0	-0.000000	-0.964293	0.000000	0	0.000000	-0.030488	0.187654	0.000000	0	1000	1000	1000	1000
12	999	0	-0.030488	5.549609	0.000000	0	0	-0.000000	-0.956969	0.000000	0	0.000000	-0.030488	0.194333	0.000000	0	1000	1000	1000	1000
13	999	0	-0.030488	5.549664	0.000000	0	0	-0.000000	-0.949644	0.000000	0	0.000000	-0.030488	0.201012	0.000000	0	1000	1000	1000	1000
14	999	0	-0.030488	5.549775	0.000000	0	0	-0.000000	-0.941981	0.000000	0	0.000000	-0.030488	0.214710	0.000000	0	1000	1000	1000	1000
15	999	0	-0.030488	5.549827	0.000000	0	0	-0.000000	-0.934656	0.000000	0	0.000000	-0.030488	0.221389	0.000000	0	1000	1000	1000	1000
16	999	0	-0.030488	5.549928	0.000000	0	0	-0.000000	-0.920007	0.000000	0	0.000000	-0.030488	0.234747	0.000000	0	1000	1000	1000	1000
17	999	0	-0.030488	5.556963	0.000000	0	0	-0.000000	-0.912666	0.000000	0	0.000000	-0.030488	0.241483	0.000000	0	1000	1000	1000	1000
18	999	0	-0.030488	5.557067	0.000000	0	0	-0.000000	-0.905001	0.000000	0	0.000000	-0.030488	0.255180	0.000000	0	1000	1000	1000	1000
19	999	0	-0.030488	5.557114	0.000000	0	0	-0.000000	-0.897677	0.000000	0	0.000000	-0.030488	0.261859	0.000000	0	1000	1000	1000	1000
20	999	0	-0.030488	5.557205	0.000000	0	0	-0.000000	-0.883027	0.000000	0	0.000000	-0.030488	0.275217	0.000000	0	1000	1000	1000	1000
21	999	0	-0.030488	5.557259	0.000000	0	0	-0.000000	-0.882687	0.000000	0	0.000000	-0.030488	0.282235	0.000000	0	1000	1000	1000	1000
22	999	0	-0.030488	5.557355	0.000000	0	0	-0.000000	-0.875023	0.000000	0	0.000000	-0.030488	0.295933	0.000000	0	1000	1000	1000	1000
23	999	0	-0.030488	5.557397	0.000000	0	0	-0.000000	-0.867698	0.000000	0	0.000000	-0.030488	0.302612	0.000000	0	1000	1000	1000	1000
24	999	0	-0.030488	5.564425	0.000000	0	0	-0.000000	-0.860352	0.000000	0	0.000000	-0.030488	0.309344	0.000000	0	1000	1000	1000	1000
25	999	0	-0.030488	5.564466	0.000000	0	0	-0.000000	-0.853027	0.000000	0	0.000000	-0.030488	0.316023	0.000000	0	1000	1000	1000	1000
26	999	0	-0.030488	5.564505	0.000000	0	0	-0.000000	-0.845701	0.000000	0	0.000000	-0.030488	0.322701	0.000000	0	1000	1000	1000	1000
27	999	0	-0.030488	5.564594	0.000000	0	0	-0.000000	-0.838036	0.000000	0	0.000000	-0.030488	0.336398	0.000000	0	1000	1000	1000	1000
28	999	0	-0.030488	5.564631	0.000000	0	0	-0.000000	-0.830711	0.000000	0	0.000000	-0.030488	0.343077	0.000000	0	1000	1000	1000	1000
