t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
0	0	0	-0.030488	-1.677972	0.000000	0	0	-0.000000	-7.216277	0.000000	0	0.000000	-0.030488	-0.036300	0.000000	0	1000	1000	1000	1000
1	0	0	-0.030488	-1.677567	0.000000	0	0	-0.000000	-7.202420	0.000000	0	0.000000	-0.030488	-0.029111	0.000000	0	1000	1000	1000	1000
2	0	0	-0.030488	-1.677145	0.000000	0	0	-0.000000	-7.195543	0.000000	0	0.000000	-0.030488	-0.022025	0.000000	0	1000	1000	1000	1000
3	0	0	-0.030488	-1.669662	0.000000	0	0	-0.000000	-7.181255	0.000000	0	0.000000	-0.030488	-0.014388	0.000000	0	1000	1000	1000	1000
4	0	0	0.000000	-1.669242	0.000000	0	0	-0.000000	-7.174378	0.000000	0	0.000000	-0.030488	-0.007303	0.000000	0	1000	1000	1000	1000
5	0	0	-0.030488	-1.675385	0.000000	0	0	-0.000000	-7.160617	0.000000	0	0.000000	-0.030488	0.006431	0.000000	0	1000	1000	1000	1000
6	0	0	-0.030488	-1.667989	0.000000	0	0	-0.000000	-7.153746	0.000000	0	0.000000	-0.030488	0.013954	0.000000	0	1000	1000	1000	1000
7	0	0	-0.030488	-1.667593	0.000000	0	0	-0.000000	-7.139889	0.000000	0	0.000000	-0.030488	0.021142	0.000000	0	1000	1000	1000	1000
8	0	0	-0.030488	-1.667177	0.000000	0	0	-0.000000	-7.133011	0.000000	0	0.000000	-0.030488	0.028229	0.000000	0	1000	1000	1000	1000
9	0	0	-0.030488	-1.666763	0.000000	0	0	-0.000000	-7.126133	0.000000	0	0.000000	-0.030488	0.035315	0.000000	0	1000	1000	1000	1000
10	0	0	-0.030488	-1.666350	0.000000	0	0	-0.000000	-7.119255	0.000000	0	0.000000	-0.030488	0.042402	0.000000	0	1000	1000	1000	1000
11	0	0	-0.030488	-1.659413	0.000000	0	0	-0.000000	-7.105298	0.000000	0	0.000000	-0.030488	0.043042	0.000000	0	1000	1000	1000	1000
12	0	0	-0.030488	-1.658567	0.000000	0	0	-0.000000	-7.098521	0.000000	0	0.000000	-0.030488	0.057113	0.000000	0	1000	1000	1000	1000
13	0	0	-0.030488	-1.658157	0.000000	0	0	-0.000000	-7.091643	0.000000	0	0.000000	-0.030488	0.064200	0.000000	0	1000	1000	1000	1000
14	0	0	-0.030488	-1.658103	0.000000	0	0	-0.000000	-7.077250	0.000000	0	0.000000	-0.030488	0.064400	0.000000	0	1000	1000	1000	1000
15	0	0	0.000000	-1.657262	0.000000	0	0	-0.000000	-7.070473	0.000000	0	0.000000	-0.030488	0.078470	0.000000	0	1000	1000	1000	1000
16	0	0	-0.030488	-1.656854	0.000000	0	0	-0.000000	-7.063594	0.000000	0	0.000000	-0.030488	0.085556	0.000000	0	1000	1000	1000	1000
17	0	0	-0.030488	-1.649467	0.000000	0	0	-0.000000	-7.056716	0.000000	0	0.000000	-0.030488	0.093073	0.000000	0	1000	1000	1000	1000
18	0	0	-0.030488	-1.649086	0.000000	0	0	-0.000000	-7.042856	0.000000	0	0.000000	-0.030488	0.100263	0.000000	0	1000	1000	1000	1000
19	0	0	-0.030488	-1.655661	0.000000	0	0	-0.000000	-7.035977	0.000000	0	0.000000	-0.030488	0.106921	0.000000	0	1000	1000	1000	1000
20	0	0	-0.030488	-1.648277	0.000000	0	0	-0.000000	-7.029097	0.000000	0	0.000000	-0.030488	0.114437	0.000000	0	1000	1000	1000	1000
21	0	0	-0.030488	-1.647900	0.000000	0	0	-0.000000	-7.015236	0.000000	0	0.000000	-0.030488	0.121628	0.000000	0	1000	1000	1000	1000
22	0	0	-0.030488	-1.654478	0.000000	0	0	-0.000000	-7.008358	0.000000	0	0.000000	-0.030488	0.128287	0.000000	0	1000	1000	1000	1000
23	0	0	-0.030488	-1.654077	0.000000	0	0	-0.000000	-7.001479	0.000000	0	0.000000	-0.030488	0.135376	0.000000	0	1000	1000	1000	1000
24	0	0	-0.030488	-1.646696	0.000000	0	0	-0.000000	-6.994596	0.000000	0	0.000000	-0.030488	0.142891	0.000000	0	1000	1000	1000	1000
25	0	0	-0.030488	-1.646297	0.000000	0	0	-0.000000	-6.987716	0.000000	0	0.000000	-0.030488	0.149979	0.000000	0	1000	1000	1000	1000
26	0	0	-0.030488	-1.645898	0.000000	0	0	-0.000000	-6.980836	0.000000	0	0.000000	-0.030488	0.157067	0.000000	0	1000	1000	1000	1000
27	0	0	-0.030488	-1.645500	0.000000	0	0	-0.000000	-6.973956	0.000000	0	0.000000	-0.030488	0.164156	0.000000	0	1000	1000	1000	1000
28	0	0	-0.030488	-1.645005	0.000000	0	0	-0.000000	-6.966650	0.000000	0	0.000000	-0.030488	0.171219	0.000000	0	1000	1000	1000	1000
29	0	0	0.000000	-1.644638	0.000000	0	0	-0.000000	-6.952790	0.000000	0	0.000000	-0.030488	0.178411	0.000000	0	1000	1000	1000	1000
30	0	0	-0.030488	-1.644243	0.000000	0	0	-0.000000	-6.945909	0.000000	0	0.000000	-0.030488	0.185499	0.000000	0	1000	1000	1000	1000
31	0	0	-0.030488	-1.643849	0.000000	0	0	-0.000000	-6.939029	0.000000	0	0.000000	-0.030488	0.192588	0.000000	0	1000	1000	1000	1000
32	0	0	-0.030488	-1.643486	0.000000	0	0	-0.000000	-6.925168	0.000000	0	0.000000	-0.030488	0.199781	0.000000	0	1000	1000	1000	1000
33	0	0	0.000000	-1.643094	0.000000	0	0	-0.000000	-6.918287	0.000000	0	0.000000	-0.030488	0.206869	0.000000	0	1000	1000	1000	1000
34	0	0	-0.030488	-1.642703	0.000000	0	0	-0.000000	-6.911406	0.000000	0	0.000000	-0.030488	0.213958	0.000000	0	1000	1000	1000	1000
35	0	0	-0.030488	-1.642312	0.000000	0	0	-0.000000	-6.904525	0.000000	0	0.000000	-0.030488	0.221047	0.000000	0	1000	1000	1000	1000
36	0	0	-0.030488	-1.641923	0.000000	0	0	-0.000000	-6.897644	0.000000	0	0.000000	-0.030488	0.228136	0.000000	0	1000	1000	1000	1000
37	0	0	-0.030488	-1.641113	0.000000	0	0	-0.000000	-6.890863	0.000000	0	0.000000	-0.030488	0.242210	0.000000	0	1000	1000	1000	1000
38	0	0	-0.030488	-1.640726	0.000000	0	0	-0.000000	-6.883982	0.000000	0	0.000000	-0.030488	0.249300	0.000000	0	1000	1000	1000	1000
39	0	0	-0.030488	-1.640373	0.000000	0	0	-0.000000	-6.870119	0.000000	0	0.000000	-0.030488	0.256496	0.000000	0	1000	1000	1000	1000
40	0	0	-0.030488	-1.639987	0.000000	0	0	-0.000000	-6.863238	0.000000	0	0.000000	-0.030488	0.263586	0.000000	0	1000	1000	1000	1000
41	0	0	-0.030488	-1.639568	0.000000	0	0	-0.000000	-6.863338	0.000000	0	0.000000	-0.030488	0.270571	0.000000	0	1000	1000	1000	1000
42	0	0	-0.030488	-1.638765	0.000000	0	0	-0.000000	-6.856555	0.000000	0	0.000000	-0.030488	0.284646	0.000000	0	1000	1000	1000	1000
43	0	0	-0.030488	-1.638738	0.000000	0	0	-0.000000	-6.842175	0.000000	0	0.000000	-0.030488	0.284812	0.000000	0	1000	1000	1000	1000
44	0	0	-0.030488	-1.638356	0.000000	0	0	-0.000000	-6.835294	0.000000	0	0.000000	-0.030488	0.291901	0.000000	0	1000	1000	1000	1000
45	0	0	-0.030488	-1.637521	0.000000	0	0	-0.000000	-6.835493	0.000000	0	0.000000	-0.030488	0.305869	0.000000	0	1000	1000	1000	1000
46	0	0	-0.030488	-1.637594	0.000000	0	0	-0.000000	-6.821531	0.000000	0	0.000000	-0.030488	0.306082	0.000000	0	1000	1000	1000	1000
47	0	0	0.000000	-1.637215	0.000000	0	0	-0.000000	-6.814649	0.000000	0	0.000000	-0.030488	0.313172	0.000000	0	1000	1000	1000	1000
48	0	0	-0.030488	-1.636382	0.000000	0	0	-0.000000	-6.814847	0.000000	0	0.000000	-0.030488	0.327140	0.000000	0	1000	1000	1000	1000
49	0	0	-0.030488	-1.636004	0.000000	0	0	-0.030488	-6.807965	0.000000	0	0.000000	-0.030488	0.334231	0.000000	0	1000	1000	1000	1000
50	0	0	-0.030488	-1.636081	0.000000	0	0	-0.000000	-6.794003	0.000000	0	0.000000	-0.030488	0.334444	0.000000	0	1000	1000	1000	1000
51	0	0	0.000000	-1.635290	0.000000	0	0	-0.000000	-6.787220	0.000000	0	0.000000	-0.030488	0.348520	0.000000	0	1000	1000	1000	1000
52	0	0	-0.030488	-1.634875	0.000000	0	0	-0.000000	-6.787319	0.000000	0	0.000000	-0.030488	0.355504	0.000000	0	1000	1000	1000	1000
53	0	0	-0.030488	-1.634541	0.000000	0	0	-0.000000	-6.773455	0.000000	0	0.000000	-0.030488	0.362702	0.000000	0	1000	1000	1000	1000
54	0	0	0.000000	-1.641108	0.000000	0	0	-0.000000	-6.773571	0.000000	0	0.000000	-0.030488	0.369274	0.000000	0	1000	1000	1000	1000
55	0	0	-0.030488	-1.640735	0.000000	0	0	-0.000000	-6.766689	0.000000	0	0.000000	-0.030488	0.376366	0.000000	0	1000	1000	1000	1000
56	0	0	-0.030488	-1.633382	0.000000	0	0	-0.000000	-6.759789	0.000000	0	0.000000	-0.030488	0.383871	0.000000	0	1000	1000	1000	1000
57	0	0	-0.030488	-1.633010	0.000000	0	0	-0.000000	-6.752906	0.000000	0	0.000000	-0.030488	0.390963	0.000000	0	1000	1000	1000	1000
58	0	0	0.000000	-1.632640	0.000000	0	0	-0.000000	-6.746024	0.000000	0	0.000000	-0.030488	0.398056	0.000000	0	1000	1000	1000	1000
59	0	0	-0.030488	-1.632270	0.000000	0	0	-0.000000	-6.739140	0.000000	0	0.000000	-0.030488	0.405148	0.000000	0	1000	1000	1000	1000
60	0	0	-0.030488	-1.631858	0.000000	0	0	-0.000000	-6.739239	0.000000	0	0.000000	-0.030488	0.412133	0.000000	0	1000	1000	1000	1000
61	0	0	-0.030488	-1.631533	0.000000	0	0	-0.000000	-6.725374	0.000000	0	0.000000	-0.030488	0.419334	0.000000	0	1000	1000	1000	1000
62	0	0	0.000000	-1.631069	0.000000	0	0	-0.000000	-6.718081	0.000000	0	0.000000	-0.030488	0.426355	0.000000	0	1000	1000	1000	1000
63	0	0	-0.030488	-1.630702	0.000000	0	0	-0.000000	-6.711198	0.000000	0	0.000000	-0.030488	0.433447	0.000000	0	1000	1000	1000	1000
64	0	0	-0.030488	-1.630337	0.000000	0	0	-0.000000	-6.704315	0.000000	0	0.000000	-0.030488	0.440539	0.000000	0	1000	1000	1000	1000
65	0	0	-0.030488	-1.629972	0.000000	0	0	-0.000000	-6.697433	0.000000	0	0.000000	-0.030488	0.447632	0.000000	0	1000	1000	1000	1000
66	0	0	-0.030488	-1.629563	0.000000	0	0	-0.000000	-6.697531	0.000000	0	0.000000	-0.030488	0.454616	0.000000	0	1000	1000	1000	1000
67	0	0	-0.030488	-1.629200	0.000000	0	0	-0.000000	-6.690648	0.000000	0	0.000000	-0.030488	0.461709	0.000000	0	1000	1000	1000	1000
68	0	0	-0.030488	-1.628837	0.000000	0	0	-0.000000	-6.683764	0.000000	0	0.000000	-0.030488	0.468801	0.000000	0	1000	1000	1000	1000
69	0	0	-0.030488	-1.628067	0.000000	0	0	-0.000000	-6.676979	0.000000	0	0.000000	-0.030488	0.482879	0.000000	0	1000	1000	1000	1000
70	0	0	-0.030488	-1.627706	0.000000	0	0	-0.000000	-6.670095	0.000000	0	0.000000	-0.030488	0.489972	0.000000	0	1000	1000	1000	1000
71	0	0	-0.030488	-1.627347	0.000000	0	0	-0.000000	-6.663211	0.000000	0	0.000000	-0.030488	0.497066	0.000000	0	1000	1000	1000	1000
72	0	0	0.000000	-1.626988	0.000000	0	0	-0.000000	-6.656328	0.000000	0	0.000000	-0.030488	0.504159	0.000000	0	1000	1000	1000	1000
73	0	0	-0.030488	-1.626630	0.000000	0	0	-0.000000	-6.649445	0.000000	0	0.000000	-0.030488	0.511253	0.000000	0	1000	1000	1000	1000
74	0	0	-0.030488	-1.626272	0.000000	0	0	-0.000000	-6.642560	0.000000	0	0.000000	-0.030488	0.518347	0.000000	0	1000	1000	1000	1000
75	0	0	-0.030488	-1.625916	0.000000	0	0	-0.000000	-6.635676	0.000000	0	0.000000	-0.030488	0.525441	0.000000	0	1000	1000	1000	1000
76	0	0	-0.030488	-1.625560	0.000000	0	0	-0.000000	-6.628792	0.000000	0	0.000000	-0.030488	0.532536	0.000000	0	1000	1000	1000	1000
77	0	0	-0.030488	-1.625155	0.000000	0	0	-0.000000	-6.628890	0.000000	0	0.000000	-0.030488	0.539521	0.000000	0	1000	1000	1000	1000
78	0	0	-0.030488	-1.617819	0.000000	0	0	-0.000000	-6.621979	0.000000	0	0.000000	-0.030488	0.547019	0.000000	0	1000	1000	1000	1000
79	0	0	0.000000	-1.624447	0.000000	0	0	-0.000000	-6.615121	0.000000	0	0.000000	-0.030488	0.553710	0.000000	0	1000	1000	1000	1000
80	0	0	-0.030488	-1.624094	0.000000	0	0	-0.000000	-6.608237	0.000000	0	0.000000	-0.030488	0.560805	0.000000	0	1000	1000	1000	1000
81	0	0	-0.030488	-1.617164	0.000000	0	0	-0.000000	-6.601227	0.000000	0	0.000000	-0.030488	0.561317	0.000000	0	1000	1000	1000	1000
82	0	0	-0.030488	-1.616717	0.000000	0	0	-0.000000	-6.593939	0.000000	0	0.000000	-0.030488	0.568314	0.000000	0	1000	1000	1000	1000
83	0	0	0.000000	-1.615963	0.000000	0	0	-0.000000	-6.587152	0.000000	0	0.000000	-0.030488	0.582392	0.000000	0	1000	1000	1000	1000
84	0	0	-0.030488	-1.615614	0.000000	0	0	-0.000000	-6.580266	0.000000	0	0.000000	-0.030488	0.589486	0.000000	0	1000	1000	1000	1000
85	0	0	-0.030488	-1.615265	0.000000	0	0	-0.000000	-6.573381	0.000000	0	0.000000	-0.030488	0.596580	0.000000	0	1000	1000	1000	1000
86	0	0	0.000000	-1.614516	0.000000	0	0	-0.000000	-6.566593	0.000000	0	0.000000	-0.030488	0.610659	0.000000	0	1000	1000	1000	1000
87	0	0	-0.030488	-1.614115	0.000000	0	0	-0.000000	-6.566690	0.000000	0	0.000000	-0.030488	0.617643	0.000000	0	1000	1000	1000	1000
88	0	0	-0.030488	-1.613768	0.000000	0	0	-0.000000	-6.559805	0.000000	0	0.000000	-0.030488	0.624738	0.000000	0	1000	1000	1000	1000
89	0	0	-0.030488	-1.613423	0.000000	0	0	-0.000000	-6.552920	0.000000	0	0.000000	-0.030488	0.631833	0.000000	0	1000	1000	1000	1000
90	0	0	-0.030488	-1.613079	0.000000	0	0	-0.000000	-6.546034	0.000000	0	0.000000	-0.030488	0.638928	0.000000	0	1000	1000	1000	1000
91	0	0	-0.030488	-1.612679	0.000000	0	0	-0.000000	-6.546132	0.000000	0	0.000000	-0.030488	0.645913	0.000000	0	1000	1000	1000	1000
92	0	0	-0.030488	-1.612335	0.000000	0	0	-0.000000	-6.539246	0.000000	0	0.000000	-0.030488	0.653008	0.000000	0	1000	1000	1000	1000
93	0	0	-0.030488	-1.611993	0.000000	0	0	-0.000000	-6.532361	0.000000	0	0.000000	-0.030488	0.660103	0.000000	0	1000	1000	1000	1000
94	0	0	0.000000	-1.611651	0.000000	0	0	-0.000000	-6.525475	0.000000	0	0.000000	-0.030488	0.667198	0.000000	0	1000	1000	1000	1000
95	0	0	-0.030488	-1.611252	0.000000	0	0	-0.000000	-6.525571	0.000000	0	0.000000	-0.030488	0.674184	0.000000	0	1000	1000	1000	1000
96	0	0	-0.030488	-1.610912	0.000000	0	0	-0.000000	-6.518686	0.000000	0	0.000000	-0.030488	0.681279	0.000000	0	1000	1000	1000	1000
97	0	0	-0.030488	-1.610970	0.000000	0	0	-0.000000	-6.511703	0.000000	0	0.000000	-0.030488	0.681390	0.000000	0	1000	1000	1000	1000
98	0	0	-0.030488	-1.603590	0.000000	0	0	-0.000000	-6.511763	0.000000	0	0.000000	-0.030488	0.688772	0.000000	0	1000	1000	1000	1000
99	0	0	0.000000	-1.602854	0.000000	0	0	-0.000000	-6.504972	0.000000	0	0.000000	-0.030488	0.702853	0.000000	0	1000	1000	1000	1000
100	0	0	-0.030488	-1.609498	0.000000	0	0	-0.000000	-6.498124	0.000000	0	0.000000	-0.030488	0.709553	0.000000	0	1000	1000	1000	1000
101	0	0	-0.030488	-1.609101	0.000000	0	0	-0.000000	-6.498220	0.000000	0	0.000000	-0.030488	0.716538	0.000000	0	1000	1000	1000	1000
102	0	0	-0.030488	-1.608765	0.000000	0	0	-0.000000	-6.491333	0.000000	0	0.000000	-0.030488	0.723635	0.000000	0	1000	1000	1000	1000
103	0	0	-0.030488	-1.601447	0.000000	0	0	-0.000000	-6.484409	0.000000	0	0.000000	-0.030488	0.731126	0.000000	0	1000	1000	1000	1000
104	0	0	-0.030488	-1.601051	0.000000	0	0	-0.000000	-6.484504	0.000000	0	0.000000	-0.030488	0.738112	0.000000	0	1000	1000	1000	1000
105	0	0	-0.030488	-1.600717	0.000000	0	0	-0.000000	-6.477617	0.000000	0	0.000000	-0.030488	0.745209	0.000000	0	1000	1000	1000	1000
106	0	0	-0.030488	-1.600320	0.000000	0	0	-0.000000	-6.477713	0.000000	0	0.000000	-0.030488	0.752194	0.000000	0	1000	1000	1000	1000
107	0	0	-0.030488	-1.600051	0.000000	0	0	-0.000000	-6.463843	0.000000	0	0.000000	-0.030488	0.759402	0.000000	0	1000	1000	1000	1000
108	0	0	0.000000	-1.599655	0.000000	0	0	-0.000000	-6.463939	0.000000	0	0.000000	-0.030488	0.766388	0.000000	0	1000	1000	1000	1000
109	0	0	-0.030488	-1.599260	0.000000	0	0	-0.000000	-6.464034	0.000000	0	0.000000	-0.030488	0.773373	0.000000	0	1000	1000	1000	1000
110	0	0	-0.030488	-1.598929	0.000000	0	0	-0.000000	-6.457147	0.000000	0	0.000000	-0.030488	0.780470	0.000000	0	1000	1000	1000	1000
111	0	0	-0.030488	-1.598599	0.000000	0	0	-0.000000	-6.450260	0.000000	0	0.000000	-0.030488	0.787568	0.000000	0	1000	1000	1000	1000
112	0	0	-0.030488	-1.605187	0.000000	0	0	-0.000000	-6.450398	0.000000	0	0.000000	-0.030488	0.794161	0.000000	0	1000	1000	1000	1000
113	0	0	-0.030488	-1.597388	0.000000	0	0	-0.000000	-6.443169	0.000000	0	0.000000	-0.030488	0.808495	0.000000	0	1000	1000	1000	1000
114	0	0	-0.030488	-1.597454	0.000000	0	0	-0.000000	-6.436187	0.000000	0	0.000000	-0.030488	0.808607	0.000000	0	1000	1000	1000	1000
115	0	0	-0.030488	-1.597127	0.000000	0	0	-0.000000	-6.429300	0.000000	0	0.000000	-0.030488	0.815703	0.000000	0	1000	1000	1000	1000
116	0	0	-0.030488	-1.596341	0.000000	0	0	-0.000000	-6.429490	0.000000	0	0.000000	-0.030488	0.829673	0.000000	0	1000	1000	1000	1000
117	0	0	-0.030488	-1.595947	0.000000	0	0	-0.000000	-6.429585	0.000000	0	0.000000	-0.030488	0.836657	0.000000	0	1000	1000	1000	1000
118	0	0	-0.030488	-1.595622	0.000000	0	0	-0.000000	-6.422698	0.000000	0	0.000000	-0.030488	0.843754	0.000000	0	1000	1000	1000	1000
119	0	0	-0.030488	-1.602212	0.000000	0	0	-0.000000	-6.422839	0.000000	0	0.000000	-0.030488	0.850348	0.000000	0	1000	1000	1000	1000
120	0	0	-0.030488	-1.594906	0.000000	0	0	-0.000000	-6.415905	0.000000	0	0.000000	-0.030488	0.857836	0.000000	0	1000	1000	1000	1000
