t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
0	0	0	-0.030488	3.937742	0.000000	0	0	-0.030488	-3.557354	0.000000	0	0.000000	-0.030488	0.157652	0.000000	0	1000	1000	1000	1000
1	0	0	0.000000	3.937985	0.000000	0	0	-0.000000	-3.543140	0.000000	0	0.000000	-0.030488	0.164176	0.000000	0	1000	1000	1000	1000
2	0	0	-0.030488	3.945224	0.000000	0	0	-0.030488	-3.521920	0.000000	0	0.000000	-0.030488	0.170676	0.000000	0	1000	1000	1000	1000
3	0	0	-0.030488	3.952675	0.000000	0	0	-0.000000	-3.500458	0.000000	0	0.000000	-0.030488	0.184178	0.000000	0	1000	1000	1000	1000
4	0	0	0.000000	3.953113	0.000000	0	0	-0.000000	-3.492987	0.000000	0	0.000000	-0.030488	0.197946	0.000000	0	1000	1000	1000	1000
5	0	0	0.000000	3.953550	0.000000	0	0	-0.000000	-3.485516	0.000000	0	0.000000	-0.060976	0.211714	0.000000	0	1000	1000	1000	1000
6	0	0	0.000000	3.953984	0.000000	0	0	-0.000000	-3.478045	0.000000	0	0.000000	-0.060976	0.225482	0.000000	0	1000	1000	1000	1000
7	0	0	0.000000	3.954417	0.000000	0	0	-0.000000	-3.470574	0.000000	0	0.000000	-0.030488	0.239250	0.000000	0	1000	1000	1000	1000
8	0	0	0.000000	3.947649	0.000000	0	0	-0.000000	-3.463367	0.000000	0	0.000000	-0.030488	0.245802	0.000000	0	1000	1000	1000	1000
9	0	0	-0.030488	3.955071	0.000000	0	0	-0.030488	-3.448887	0.000000	0	0.000000	-0.060976	0.259543	0.000000	0	1000	1000	1000	1000
10	0	0	-0.030488	3.955503	0.000000	0	0	-0.030488	-3.434428	0.000000	0	0.000000	-0.060976	0.273072	0.000000	0	1000	1000	1000	1000
11	0	0	-0.030488	3.963131	0.000000	0	0	-0.030488	-3.412715	0.000000	0	0.000000	-0.060976	0.293576	0.000000	0	1000	1000	1000	1000
12	0	0	-0.030488	3.970337	0.000000	0	0	-0.030488	-3.391485	0.000000	0	0.000000	-0.030488	0.300068	0.000000	0	1000	1000	1000	1000
13	0	0	0.000000	3.963524	0.000000	0	0	-0.000000	-3.383832	0.000000	0	0.000000	-0.030488	0.313565	0.000000	0	1000	1000	1000	1000
14	0	0	-0.030488	3.963733	0.000000	0	0	-0.030488	-3.376602	0.000000	0	0.000000	-0.030488	0.320328	0.000000	0	1000	1000	1000	1000
15	0	0	-0.030488	3.963943	0.000000	0	0	-0.030488	-3.355399	0.000000	0	0.000000	-0.030488	0.326612	0.000000	0	1000	1000	1000	1000
16	0	0	-0.030488	3.970935	0.000000	0	0	-0.030488	-3.334411	0.000000	0	0.000000	-0.030488	0.326097	0.000000	0	1000	1000	1000	1000
17	0	0	-0.030488	3.978128	0.000000	0	0	-0.030488	-3.313180	0.000000	0	0.000000	-0.030488	0.332583	0.000000	0	1000	1000	1000	1000
18	0	0	-0.030488	3.985116	0.000000	0	0	-0.000000	-3.306165	0.000000	0	0.000000	-0.030488	0.332546	0.000000	0	1000	1000	1000	1000
19	0	0	-0.030488	3.985319	0.000000	0	0	-0.030488	-3.284960	0.000000	0	0.000000	-0.030488	0.338826	0.000000	0	1000	1000	1000	1000
20	0	0	-0.030488	3.992307	0.000000	0	0	-0.000000	-3.270958	0.000000	0	0.000000	-0.030488	0.338545	0.000000	0	1000	1000	1000	1000
21	0	0	0.000000	3.992705	0.000000	0	0	-0.000000	-3.256495	0.000000	0	0.000000	-0.030488	0.352070	0.000000	0	1000	1000	1000	1000
22	0	0	0.000000	3.993102	0.000000	0	0	-0.000000	-3.256006	0.000000	0	0.000000	-0.030488	0.366079	0.000000	0	1000	1000	1000	1000
23	0	0	-0.030488	3.993495	0.000000	0	0	-0.030488	-3.241542	0.000000	0	0.000000	-0.060976	0.379605	0.000000	0	1000	1000	1000	1000
24	0	0	-0.030488	4.000868	0.000000	0	0	-0.030488	-3.220061	0.000000	0	0.000000	-0.060976	0.393087	0.000000	0	1000	1000	1000	1000
25	0	0	-0.030488	4.008240	0.000000	0	0	-0.030488	-3.205564	0.000000	0	0.000000	-0.060976	0.406810	0.000000	0	1000	1000	1000	1000
26	0	0	0.000000	4.001639	0.000000	0	0	-0.000000	-3.198118	0.000000	0	0.000000	-0.060976	0.420380	0.000000	0	1000	1000	1000	1000
27	0	0	0.000000	4.002224	0.000000	0	0	-0.000000	-3.197383	0.000000	0	0.000000	-0.060976	0.441394	0.000000	0	1000	1000	1000	1000
28	0	0	-0.030488	4.002406	0.000000	0	0	-0.030488	-3.183163	0.000000	0	0.000000	-0.030488	0.447916	0.000000	0	1000	1000	1000	1000
29	0	0	-0.030488	4.002786	0.000000	0	0	-0.000000	-3.175685	0.000000	0	0.000000	-0.030488	0.461684	0.000000	0	1000	1000	1000	1000
30	0	0	0.000000	4.003156	0.000000	0	0	-0.030488	-3.161219	0.000000	0	0.000000	-0.030488	0.475211	0.000000	0	1000	1000	1000	1000
31	0	0	-0.030488	4.003139	0.000000	0	0	-0.030488	-3.147244	0.000000	0	0.000000	-0.030488	0.474728	0.000000	0	1000	1000	1000	1000
32	0	0	-0.030488	4.017087	0.000000	0	0	-0.060976	-3.126211	0.000000	0	0.000000	-0.030488	0.474389	0.000000	0	1000	1000	1000	1000
33	0	0	-0.030488	4.017439	0.000000	0	0	-0.030488	-3.104756	0.000000	0	0.000000	-0.030488	0.487673	0.000000	0	1000	1000	1000	1000
34	0	0	0.000000	4.010840	0.000000	0	0	0.030488	-3.111288	0.000000	0	0.000000	-0.060976	0.501734	0.000000	0	1000	1000	1000	1000
35	0	0	0.000000	4.004244	0.000000	0	0	-0.000000	-3.117822	0.000000	0	0.000000	-0.060976	0.515793	0.000000	0	1000	1000	1000	1000
36	0	0	-0.030488	4.004611	0.000000	0	0	-0.030488	-3.110344	0.000000	0	0.000000	-0.030488	0.529562	0.000000	0	1000	1000	1000	1000
37	0	0	-0.030488	4.018537	0.000000	0	0	-0.060976	-3.082316	0.000000	0	0.000000	-0.030488	0.528978	0.000000	0	1000	1000	1000	1000
38	0	0	-0.030488	4.025674	0.000000	0	0	-0.030488	-3.061067	0.000000	0	0.000000	-0.030488	0.535446	0.000000	0	1000	1000	1000	1000
39	0	0	-0.030488	4.032562	0.000000	0	0	-0.030488	-3.039634	0.000000	0	0.000000	-0.030488	0.541806	0.000000	0	1000	1000	1000	1000
40	0	0	-0.030488	4.032888	0.000000	0	0	-0.030488	-3.018178	0.000000	0	0.000000	-0.030488	0.555087	0.000000	0	1000	1000	1000	1000
41	0	0	0.000000	4.033043	0.000000	0	0	-0.030488	-3.003956	0.000000	0	0.000000	-0.060976	0.561606	0.000000	0	1000	1000	1000	1000
42	0	0	0.000000	4.026421	0.000000	0	0	-0.000000	-3.003503	0.000000	0	0.000000	-0.030488	0.575429	0.000000	0	1000	1000	1000	1000
43	0	0	0.000000	4.026787	0.000000	0	0	-0.000000	-3.003009	0.000000	0	0.000000	-0.060976	0.589438	0.000000	0	1000	1000	1000	1000
44	0	0	-0.030488	4.033923	0.000000	0	0	-0.030488	-2.988745	0.000000	0	0.000000	-0.030488	0.596142	0.000000	0	1000	1000	1000	1000
45	0	0	-0.030488	4.048045	0.000000	0	0	-0.030488	-2.974437	0.000000	0	0.000000	-0.030488	0.603029	0.000000	0	1000	1000	1000	1000
46	0	0	-0.030488	4.048208	0.000000	0	0	-0.000000	-2.967201	0.000000	0	0.000000	-0.030488	0.609790	0.000000	0	1000	1000	1000	1000
47	0	0	0.000000	4.048370	0.000000	0	0	-0.000000	-2.959965	0.000000	0	0.000000	-0.030488	0.616551	0.000000	0	1000	1000	1000	1000
48	0	0	0.000000	4.041724	0.000000	0	0	-0.000000	-2.952526	0.000000	0	0.000000	-0.060976	0.630135	0.000000	0	1000	1000	1000	1000
49	0	0	0.000000	4.042063	0.000000	0	0	-0.030488	-2.945043	0.000000	0	0.000000	-0.030488	0.643901	0.000000	0	1000	1000	1000	1000
50	0	0	-0.030488	4.042379	0.000000	0	0	-0.030488	-2.930573	0.000000	0	0.000000	-0.030488	0.657425	0.000000	0	1000	1000	1000	1000
51	0	0	-0.030488	4.042714	0.000000	0	0	-0.030488	-2.923090	0.000000	0	0.000000	-0.060976	0.671192	0.000000	0	1000	1000	1000	1000
52	0	0	-0.030488	4.050033	0.000000	0	0	-0.030488	-2.915558	0.000000	0	0.000000	-0.060976	0.685138	0.000000	0	1000	1000	1000	1000
53	0	0	-0.030488	4.050364	0.000000	0	0	-0.030488	-2.908074	0.000000	0	0.000000	-0.060976	0.698905	0.000000	0	1000	1000	1000	1000
54	0	0	-0.030488	4.050693	0.000000	0	0	-0.030488	-2.900589	0.000000	0	0.000000	-0.030488	0.712671	0.000000	0	1000	1000	1000	1000
55	0	0	-0.030488	4.050819	0.000000	0	0	-0.000000	-2.886366	0.000000	0	0.000000	-0.030488	0.719190	0.000000	0	1000	1000	1000	1000
56	0	0	-0.030488	4.051144	0.000000	0	0	-0.030488	-2.878881	0.000000	0	0.000000	-0.030488	0.732957	0.000000	0	1000	1000	1000	1000
57	0	0	0.000000	4.058254	0.000000	0	0	-0.030488	-2.864606	0.000000	0	0.000000	-0.030488	0.739654	0.000000	0	1000	1000	1000	1000
58	0	0	0.000000	4.058227	0.000000	0	0	-0.030488	-2.857619	0.000000	0	0.000000	-0.030488	0.739411	0.000000	0	1000	1000	1000	1000
59	0	0	-0.030488	4.058347	0.000000	0	0	-0.030488	-2.843395	0.000000	0	0.000000	-0.030488	0.745930	0.000000	0	1000	1000	1000	1000
60	0	0	-0.030488	4.058664	0.000000	0	0	-0.000000	-2.835909	0.000000	0	0.000000	-0.030488	0.759696	0.000000	0	1000	1000	1000	1000
61	0	0	0.000000	4.058836	0.000000	0	0	-0.000000	-2.835660	0.000000	0	0.000000	-0.030488	0.766701	0.000000	0	1000	1000	1000	1000
62	0	0	-0.030488	4.058951	0.000000	0	0	-0.030488	-2.821436	0.000000	0	0.000000	-0.030488	0.773220	0.000000	0	1000	1000	1000	1000
63	0	0	-0.030488	4.066081	0.000000	0	0	-0.030488	-2.814146	0.000000	0	0.000000	-0.030488	0.780156	0.000000	0	1000	1000	1000	1000
64	0	0	0.000000	4.066223	0.000000	0	0	-0.000000	-2.806909	0.000000	0	0.000000	-0.060976	0.786918	0.000000	0	1000	1000	1000	1000
65	0	0	0.000000	4.066533	0.000000	0	0	-0.000000	-2.799422	0.000000	0	0.000000	-0.030488	0.800685	0.000000	0	1000	1000	1000	1000
66	0	0	-0.030488	4.066809	0.000000	0	0	-0.030488	-2.784948	0.000000	0	0.000000	-0.030488	0.814208	0.000000	0	1000	1000	1000	1000
67	0	0	-0.030488	4.073870	0.000000	0	0	-0.030488	-2.763679	0.000000	0	0.000000	-0.030488	0.820655	0.000000	0	1000	1000	1000	1000
68	0	0	-0.030488	4.080961	0.000000	0	0	-0.030488	-2.749397	0.000000	0	0.000000	-0.030488	0.827343	0.000000	0	1000	1000	1000	1000
69	0	0	0.000000	4.081295	0.000000	0	0	-0.000000	-2.748896	0.000000	0	0.000000	-0.060976	0.841353	0.000000	0	1000	1000	1000	1000
70	0	0	0.000000	4.081594	0.000000	0	0	-0.000000	-2.741408	0.000000	0	0.000000	-0.030488	0.855119	0.000000	0	1000	1000	1000	1000
71	0	0	-0.030488	4.081891	0.000000	0	0	-0.030488	-2.733919	0.000000	0	0.000000	-0.030488	0.868886	0.000000	0	1000	1000	1000	1000
72	0	0	0.000000	4.075234	0.000000	0	0	-0.000000	-2.733477	0.000000	0	0.000000	-0.060976	0.882726	0.000000	0	1000	1000	1000	1000
73	0	0	0.000000	4.075400	0.000000	0	0	-0.000000	-2.733227	0.000000	0	0.000000	-0.030488	0.889731	0.000000	0	1000	1000	1000	1000
74	0	0	-0.030488	4.075694	0.000000	0	0	-0.030488	-2.725739	0.000000	0	0.000000	-0.030488	0.903498	0.000000	0	1000	1000	1000	1000
75	0	0	-0.030488	4.075783	0.000000	0	0	-0.030488	-2.711513	0.000000	0	0.000000	-0.030488	0.910017	0.000000	0	1000	1000	1000	1000
76	0	0	-0.030488	4.075871	0.000000	0	0	-0.030488	-2.697288	0.000000	0	0.000000	-0.030488	0.916536	0.000000	0	1000	1000	1000	1000
77	0	0	0.000000	4.076198	0.000000	0	0	-0.000000	-2.696787	0.000000	0	0.000000	-0.030488	0.930546	0.000000	0	1000	1000	1000	1000
78	0	0	-0.030488	4.076485	0.000000	0	0	-0.030488	-2.689299	0.000000	0	0.000000	-0.030488	0.944313	0.000000	0	1000	1000	1000	1000
79	0	0	-0.030488	4.076607	0.000000	0	0	-0.030488	-2.682061	0.000000	0	0.000000	-0.030488	0.951075	0.000000	0	1000	1000	1000	1000
80	0	0	-0.030488	4.083676	0.000000	0	0	-0.030488	-2.667770	0.000000	0	0.000000	-0.030488	0.957759	0.000000	0	1000	1000	1000	1000
81	0	0	-0.030488	4.083957	0.000000	0	0	-0.030488	-2.660281	0.000000	0	0.000000	-0.030488	0.971526	0.000000	0	1000	1000	1000	1000
82	0	0	-0.030488	4.084194	0.000000	0	0	-0.030488	-2.645804	0.000000	0	0.000000	-0.030488	0.985050	0.000000	0	1000	1000	1000	1000
83	0	0	-0.030488	4.091298	0.000000	0	0	-0.030488	-2.638499	0.000000	0	0.000000	-0.030488	0.991975	0.000000	0	1000	1000	1000	1000
84	0	0	-0.030488	4.091414	0.000000	0	0	-0.030488	-2.631260	0.000000	0	0.000000	-0.030488	0.998737	0.000000	0	1000	1000	1000	1000
85	0	0	-0.030488	4.091530	0.000000	0	0	-0.030488	-2.624021	0.000000	0	1.000000	-0.030488	1.005498	0.000000	0	1000	1000	1000	1000
86	0	0	0.000000	4.091802	0.000000	0	0	-0.000000	-2.616531	0.000000	0	1.000000	-0.030488	1.019265	0.000000	0	1000	1000	1000	1000
87	0	0	0.000000	4.091960	0.000000	0	0	-0.000000	-2.616280	0.000000	0	1.000000	-0.030488	1.026270	0.000000	0	1000	1000	1000	1000
88	0	0	-0.030488	4.092072	0.000000	0	0	-0.030488	-2.609040	0.000000	0	1.000000	-0.030488	1.033031	0.000000	0	1000	1000	1000	1000
89	0	0	-0.030488	4.092137	0.000000	0	0	-0.030488	-2.594813	0.000000	0	1.000000	-0.030488	1.039550	0.000000	0	1000	1000	1000	1000
90	0	0	-0.030488	4.099392	0.000000	0	0	-0.030488	-2.587253	0.000000	0	1.000000	-0.030488	1.053477	0.000000	0	1000	1000	1000	1000
91	0	0	0.000000	4.092512	0.000000	0	0	-0.000000	-2.580084	0.000000	0	1.000000	-0.030488	1.060078	0.000000	0	1000	1000	1000	1000
92	0	0	-0.030488	4.099764	0.000000	0	0	-0.030488	-2.572522	0.000000	0	1.000000	-0.030488	1.074005	0.000000	0	1000	1000	1000	1000
93	0	0	-0.030488	4.099870	0.000000	0	0	-0.030488	-2.565282	0.000000	0	1.000000	-0.030488	1.080766	0.000000	0	1000	1000	1000	1000
94	0	0	0.000000	4.100130	0.000000	0	0	-0.000000	-2.557791	0.000000	0	1.000000	-0.060976	1.094532	0.000000	0	1000	1000	1000	1000
95	0	0	0.000000	4.100439	0.000000	0	0	-0.000000	-2.557287	0.000000	0	1.000000	-0.060976	1.108542	0.000000	0	1000	1000	1000	1000
96	0	0	-0.030488	4.100696	0.000000	0	0	-0.030488	-2.549795	0.000000	0	1.000000	-0.030488	1.122308	0.000000	0	1000	1000	1000	1000
97	0	0	-0.030488	4.100951	0.000000	0	0	-0.030488	-2.542303	0.000000	0	1.000000	-0.030488	1.136075	0.000000	0	1000	1000	1000	1000
98	0	0	-0.030488	4.100999	0.000000	0	0	-0.030488	-2.528076	0.000000	0	1.000000	-0.030488	1.142593	0.000000	0	1000	1000	1000	1000
99	0	0	0.000000	4.101304	0.000000	0	0	-0.000000	-2.527572	0.000000	0	1.000000	-0.030488	1.156603	0.000000	0	1000	1000	1000	1000
100	0	0	-0.030488	4.101401	0.000000	0	0	-0.030488	-2.520332	0.000000	0	1.000000	-0.030488	1.163364	0.000000	0	1000	1000	1000	1000
101	0	0	-0.030488	4.101499	0.000000	0	0	-0.030488	-2.513092	0.000000	0	1.000000	-0.030488	1.170126	0.000000	0	1000	1000	1000	1000
102	0	0	-0.030488	4.108583	0.000000	0	0	-0.030488	-2.505775	0.000000	0	1.000000	-0.030488	1.177043	0.000000	0	1000	1000	1000	1000
103	0	0	0.000000	4.108885	0.000000	0	0	-0.000000	-2.505270	0.000000	0	1.000000	-0.030488	1.191053	0.000000	0	1000	1000	1000	1000
104	0	0	0.000000	4.102048	0.000000	0	0	-0.000000	-2.505096	0.000000	0	1.000000	-0.030488	1.197902	0.000000	0	1000	1000	1000	1000
105	0	0	-0.030488	4.109281	0.000000	0	0	-0.030488	-2.497525	0.000000	0	1.000000	-0.030488	1.211823	0.000000	0	1000	1000	1000	1000
106	0	0	-0.030488	4.109315	0.000000	0	0	-0.030488	-2.483296	0.000000	0	1.000000	-0.030488	1.218341	0.000000	0	1000	1000	1000	1000
107	0	0	-0.030488	4.109407	0.000000	0	0	-0.030488	-2.476056	0.000000	0	1.000000	-0.030488	1.225103	0.000000	0	1000	1000	1000	1000
108	0	0	-0.030488	4.116634	0.000000	0	0	-0.030488	-2.468482	0.000000	0	1.000000	-0.030488	1.239022	0.000000	0	1000	1000	1000	1000
109	0	0	-0.030488	4.116723	0.000000	0	0	-0.030488	-2.461241	0.000000	0	1.000000	-0.030488	1.245783	0.000000	0	1000	1000	1000	1000
