t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
0	999	0	-0.030488	4.021229	0.000000	0	0	-0.000000	-4.535847	0.000000	0	0.000000	-0.060976	0.208709	0.000000	0	1000	1000	1000	1000
1	999	0	0.000000	4.021799	0.000000	0	0	-0.000000	-4.528370	0.000000	0	0.000000	-0.030488	0.222468	0.000000	0	1000	1000	1000	1000
2	1000	0	-0.030488	4.022382	0.000000	0	0	-0.030488	-4.513908	0.000000	0	0.000000	-0.030488	0.235983	0.000000	0	1000	1000	1000	1000
3	999	0	-0.030488	4.029685	0.000000	0	0	-0.030488	-4.492684	0.000000	0	0.000000	-0.030488	0.242529	0.000000	0	1000	1000	1000	1000
4	999	0	0.000000	4.030262	0.000000	0	0	-0.000000	-4.478220	0.000000	0	0.000000	-0.030488	0.256045	0.000000	0	1000	1000	1000	1000
5	999	0	-0.030488	4.030834	0.000000	0	0	-0.000000	-4.463757	0.000000	0	0.000000	-0.030488	0.269561	0.000000	0	1000	1000	1000	1000
6	1000	0	-0.030488	4.031132	0.000000	0	0	-0.030488	-4.449541	0.000000	0	0.000000	-0.030488	0.276075	0.000000	0	1000	1000	1000	1000
7	1000	0	-0.030488	4.038411	0.000000	0	0	-0.030488	-4.435297	0.000000	0	0.000000	-0.030488	0.282862	0.000000	0	1000	1000	1000	1000
8	999	0	-0.030488	4.038974	0.000000	0	0	-0.030488	-4.420832	0.000000	0	0.000000	-0.030488	0.296378	0.000000	0	1000	1000	1000	1000
9	999	0	-0.030488	4.039265	0.000000	0	0	-0.000000	-4.406615	0.000000	0	0.000000	-0.030488	0.302892	0.000000	0	1000	1000	1000	1000
10	999	0	-0.030488	4.046538	0.000000	0	0	-0.030488	-4.392369	0.000000	0	0.000000	-0.030488	0.309676	0.000000	0	1000	1000	1000	1000
11	999	0	-0.030488	4.047093	0.000000	0	0	-0.030488	-4.377903	0.000000	0	0.000000	-0.030488	0.323193	0.000000	0	1000	1000	1000	1000
12	999	0	-0.030488	4.047377	0.000000	0	0	-0.030488	-4.363685	0.000000	0	0.000000	-0.030488	0.329707	0.000000	0	1000	1000	1000	1000
13	1000	0	-0.030488	4.054645	0.000000	0	0	-0.030488	-4.349437	0.000000	0	0.000000	-0.030488	0.336488	0.000000	0	1000	1000	1000	1000
14	1000	0	-0.030488	4.054943	0.000000	0	0	-0.030488	-4.334706	0.000000	0	0.000000	-0.030488	0.349932	0.000000	0	1000	1000	1000	1000
15	1000	0	-0.030488	4.055484	0.000000	0	0	-0.030488	-4.320239	0.000000	0	0.000000	-0.030488	0.363447	0.000000	0	1000	1000	1000	1000
16	999	0	-0.030488	4.062743	0.000000	0	0	-0.030488	-4.305989	0.000000	0	0.000000	-0.030488	0.370224	0.000000	0	1000	1000	1000	1000
17	999	0	-0.030488	4.063016	0.000000	0	0	-0.030488	-4.291770	0.000000	0	0.000000	-0.030488	0.376737	0.000000	0	1000	1000	1000	1000
18	999	0	-0.030488	4.063553	0.000000	0	0	-0.030488	-4.270316	0.000000	0	0.000000	-0.030488	0.390007	0.000000	0	1000	1000	1000	1000
19	999	0	-0.030488	4.070806	0.000000	0	0	-0.030488	-4.256064	0.000000	0	0.000000	-0.030488	0.396782	0.000000	0	1000	1000	1000	1000
20	999	0	-0.030488	4.071073	0.000000	0	0	-0.030488	-4.241844	0.000000	0	0.000000	-0.030488	0.403294	0.000000	0	1000	1000	1000	1000
