t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
0	24126	-185	-0.030488	5.478445	-200.000000	-100	4900	-0.000000	-1.047970	200.000000	100	0.000000	-0.030488	0.050375	15834.000000	200	24126	23926	23926	24526
1	24126	-185	-0.030488	5.478579	-200.000000	-101	4900	-0.000000	-1.040316	200.000000	101	0.000000	-0.030488	0.064077	15834.000000	200	24124	23926	23926	24528
2	24126	-185	-0.030488	5.478652	-200.000000	-101	4900	-0.000000	-1.026009	200.000000	101	0.000000	-0.060976	0.070424	15834.000000	200	24124	23926	23926	24528
3	24126	-185	-0.030488	5.478844	-200.000000	-102	4900	-0.000000	-1.018020	200.000000	102	0.000000	-0.060976	0.091145	15834.000000	200	24122	23926	23926	24530
4	24126	-185	0.000000	5.478971	-200.000000	-103	4900	-0.000000	-1.010365	200.000000	103	0.000000	-0.060976	0.104846	15834.000000	200	24120	23926	23926	24532
5	24126	-185	-0.030488	5.479098	-200.000000	-103	4900	-0.000000	-0.995724	200.000000	103	0.000000	-0.060976	0.118213	15834.000000	200	24120	23926	23926	24532
6	24126	-185	-0.030488	5.479220	-200.000000	-104	4900	-0.000000	-0.988069	200.000000	104	0.000000	-0.060976	0.131914	15834.000000	200	24118	23926	23926	24534
7	24126	-185	-0.030488	5.479341	-200.000000	-104	4900	-0.000000	-0.973428	200.000000	104	0.000000	-0.030488	0.145281	15834.000000	200	24118	23926	23926	24534
8	24126	-185	-0.030488	5.479459	-200.000000	-105	4900	-0.000000	-0.965773	200.000000	105	0.000000	-0.030488	0.158983	15834.000000	200	24116	23926	23926	24536
9	24126	-185	-0.030488	5.479516	-200.000000	-105	4900	-0.000000	-0.958452	200.000000	106	0.000000	-0.030488	0.165666	15834.000000	200	24115	23927	23925	24537
10	24126	-185	-0.030488	5.479570	-200.000000	-106	4900	-0.000000	-0.944146	200.000000	106	0.000000	-0.030488	0.172014	15834.000000	200	24114	23926	23926	24538
11	24126	-185	-0.030488	5.479568	-200.000000	-107	4900	-0.000000	-0.937159	200.000000	107	0.000000	-0.030488	0.171678	15834.000000	200	24112	23926	23926	24540
12	24126	-185	-0.030488	5.479620	-200.000000	-107	4900	-0.000000	-0.922853	200.000000	107	0.000000	-0.030488	0.178026	15834.000000	200	24112	23926	23926	24540
13	24126	-185	-0.030488	5.479673	-200.000000	-108	4900	-0.000000	-0.915532	200.000000	108	0.000000	-0.030488	0.184710	15834.000000	200	24110	23926	23926	24542
14	24126	-185	-0.030488	5.479721	-200.000000	-108	4900	-0.000000	-0.901225	200.000000	109	0.000000	-0.030488	0.191057	15834.000000	200	24109	23927	23925	24543
15	24126	-185	-0.030488	5.479772	-200.000000	-109	4900	-0.000000	-0.893904	200.000000	109	0.000000	-0.030488	0.197741	15834.000000	200	24108	23926	23926	24544
16	24126	-185	-0.030488	5.479876	-200.000000	-110	4900	-0.000000	-0.886249	200.000000	110	0.000000	-0.030488	0.211443	15834.000000	200	24106	23926	23926	24546
17	24126	-185	-0.030488	5.479919	-200.000000	-110	4900	-0.000000	-0.871942	200.000000	110	0.000000	-0.030488	0.217791	15834.000000	200	24106	23926	23926	24546
18	24126	-185	-0.030488	5.480018	-200.000000	-111	4900	-0.000000	-0.864287	200.000000	111	0.000000	-0.030488	0.231494	15834.000000	200	24104	23926	23926	24548
19	24126	-185	-0.030488	5.487102	-200.000000	-111	4900	-0.000000	-0.856614	200.000000	112	0.000000	-0.060976	0.245249	15834.000000	200	24103	23927	23925	24549
20	24126	-185	-0.030488	5.487189	-200.000000	-112	4900	-0.000000	-0.841972	200.000000	112	0.000000	-0.030488	0.258615	15834.000000	200	24102	23926	23926	24550
21	24126	-185	-0.030488	5.480296	-200.000000	-113	4900	-0.000000	-0.834335	200.000000	113	0.000000	-0.030488	0.272265	15834.000000	200	24100	23926	23926	24552
22	24126	-185	-0.030488	5.480337	-200.000000	-113	4900	-0.000000	-0.827014	200.000000	113	0.000000	-0.030488	0.278949	15834.000000	200	24100	23926	23926	24552
23	24126	-185	-0.030488	5.480366	-200.000000	-114	4900	-0.000000	-0.812707	200.000000	114	0.000000	-0.030488	0.285297	15834.000000	200	24098	23926	23926	24554
24	24126	-185	-0.030488	5.480453	-200.000000	-114	4900	-0.000000	-0.805052	200.000000	115	0.000000	-0.030488	0.299000	15834.000000	200	24097	23927	23925	24555
25	24126	-185	-0.030488	5.487477	-200.000000	-115	4900	-0.000000	-0.797710	200.000000	115	0.000000	-0.030488	0.305733	15834.000000	200	24096	23926	23926	24556
26	24126	-185	-0.030488	5.487501	-200.000000	-116	4900	-0.000000	-0.783403	200.000000	116	0.000000	-0.030488	0.312081	15834.000000	200	24094	23926	23926	24558
27	24126	-185	-0.030488	5.487536	-200.000000	-116	4900	-0.000000	-0.776082	200.000000	116	0.000000	-0.030488	0.318764	15834.000000	200	24094	23926	23926	24558
28	24126	-185	-0.030488	5.487570	-200.000000	-117	4900	-0.000000	-0.768760	200.000000	117	0.000000	-0.030488	0.325447	15834.000000	200	24092	23926	23926	24560
