t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
0	999	0	-0.030488	1.504425	0.000000	0	0	-0.000000	-3.077090	0.000000	0	0.000000	-0.030488	0.082370	0.000000	0	1000	1000	1000	1000
1	999	0	-0.030488	1.504616	0.000000	0	0	-0.000000	-3.063016	0.000000	0	0.000000	-0.030488	0.089181	0.000000	0	1000	1000	1000	1000
2	999	0	-0.030488	1.504805	0.000000	0	0	-0.000000	-3.055932	0.000000	0	0.000000	-0.030488	0.096085	0.000000	0	1000	1000	1000	1000
3	999	0	-0.030488	1.504993	0.000000	0	0	-0.000000	-3.041857	0.000000	0	0.000000	-0.030488	0.102897	0.000000	0	1000	1000	1000	1000
4	999	0	0.000000	1.505365	0.000000	0	0	-0.000000	-3.034682	0.000000	0	0.000000	-0.030488	0.116794	0.000000	0	1000	1000	1000	1000
5	1000	0	-0.030488	1.505550	0.000000	0	0	-0.000000	-3.020607	0.000000	0	0.000000	-0.030488	0.123607	0.000000	0	1000	1000	1000	1000
6	1000	0	-0.030488	1.512725	0.000000	0	0	-0.000000	-3.013512	0.000000	0	0.000000	-0.030488	0.130695	0.000000	0	1000	1000	1000	1000
7	999	0	-0.030488	1.513273	0.000000	0	0	-0.000000	-2.999252	0.000000	0	0.000000	-0.060976	0.151496	0.000000	0	1000	1000	1000	1000
8	999	0	0.000000	1.513543	0.000000	0	0	-0.000000	-2.991892	0.000000	0	0.000000	-0.060976	0.165361	0.000000	0	1000	1000	1000	1000
9	999	0	-0.030488	1.520892	0.000000	0	0	-0.000000	-2.977711	0.000000	0	0.000000	-0.030488	0.179348	0.000000	0	1000	1000	1000	1000
10	999	0	0.000000	1.521065	0.000000	0	0	-0.000000	-2.963635	0.000000	0	0.000000	-0.030488	0.186159	0.000000	0	1000	1000	1000	1000
11	999	0	0.000000	1.521422	0.000000	0	0	-0.000000	-2.956458	0.000000	0	0.000000	-0.030488	0.200055	0.000000	0	1000	1000	1000	1000
12	999	0	-0.030488	1.521597	0.000000	0	0	-0.000000	-2.949373	0.000000	0	0.000000	-0.030488	0.206957	0.000000	0	1000	1000	1000	1000
13	999	0	-0.030488	1.521944	0.000000	0	0	-0.000000	-2.935204	0.000000	0	0.000000	-0.030488	0.220762	0.000000	0	1000	1000	1000	1000
14	999	0	-0.030488	1.529108	0.000000	0	0	-0.000000	-2.928103	0.000000	0	0.000000	-0.030488	0.227843	0.000000	0	1000	1000	1000	1000
15	999	0	0.000000	1.529279	0.000000	0	0	-0.000000	-2.921018	0.000000	0	0.000000	-0.030488	0.234745	0.000000	0	1000	1000	1000	1000
16	999	0	-0.030488	1.529619	0.000000	0	0	-0.000000	-2.906848	0.000000	0	0.000000	-0.030488	0.248550	0.000000	0	1000	1000	1000	1000
17	999	0	-0.030488	1.529788	0.000000	0	0	-0.000000	-2.899763	0.000000	0	0.000000	-0.030488	0.255452	0.000000	0	1000	1000	1000	1000
18	999	0	-0.030488	1.530132	0.000000	0	0	-0.000000	-2.892584	0.000000	0	0.000000	-0.030488	0.269349	0.000000	0	1000	1000	1000	1000
19	1000	0	-0.030488	1.530289	0.000000	0	0	-0.000000	-2.878507	0.000000	0	0.000000	-0.030488	0.276160	0.000000	0	1000	1000	1000	1000
20	1000	0	-0.030488	1.530455	0.000000	0	0	-0.000000	-2.871422	0.000000	0	0.000000	-0.030488	0.283063	0.000000	0	1000	1000	1000	1000
21	999	0	-0.030488	1.530794	0.000000	0	0	-0.000000	-2.864242	0.000000	0	0.000000	-0.030488	0.296960	0.000000	0	1000	1000	1000	1000
22	999	0	-0.030488	1.537948	0.000000	0	0	-0.000000	-2.857136	0.000000	0	0.000000	-0.030488	0.304037	0.000000	0	1000	1000	1000	1000
23	999	0	-0.030488	1.538272	0.000000	0	0	-0.000000	-2.842965	0.000000	0	0.000000	-0.030488	0.317842	0.000000	0	1000	1000	1000	1000
24	999	0	-0.030488	1.538605	0.000000	0	0	-0.000000	-2.835784	0.000000	0	0.000000	-0.030488	0.331739	0.000000	0	1000	1000	1000	1000
25	1000	0	-0.030488	1.538937	0.000000	0	0	-0.000000	-2.828604	0.000000	0	0.000000	-0.030488	0.345636	0.000000	0	1000	1000	1000	1000
