t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
0	1000	0	-0.030488	5.541498	0.000000	0	0	-0.000000	-1.158333	0.000000	0	0.000000	-0.030488	0.084461	0.000000	0	1000	1000	1000	1000
1	1000	0	-0.030488	5.541644	0.000000	0	0	-0.000000	-1.150671	0.000000	0	0.000000	-0.030488	0.098158	0.000000	0	1000	1000	1000	1000
2	999	0	-0.030488	5.541788	0.000000	0	0	-0.000000	-1.143009	0.000000	0	0.000000	-0.060976	0.111855	0.000000	0	1000	1000	1000	1000
3	999	0	-0.030488	5.534947	0.000000	0	0	-0.000000	-1.128372	0.000000	0	0.000000	-0.060976	0.125144	0.000000	0	1000	1000	1000	1000
4	999	0	-0.030488	5.535089	0.000000	0	0	-0.000000	-1.113725	0.000000	0	0.000000	-0.060976	0.138503	0.000000	0	1000	1000	1000	1000
5	999	0	-0.030488	5.535225	0.000000	0	0	-0.000000	-1.106064	0.000000	0	0.000000	-0.060976	0.152201	0.000000	0	1000	1000	1000	1000
6	1000	0	-0.030488	5.535360	0.000000	0	0	-0.000000	-1.091416	0.000000	0	0.000000	-0.060976	0.165560	0.000000	0	1000	1000	1000	1000
7	1000	0	-0.030488	5.542478	0.000000	0	0	-0.000000	-1.083741	0.000000	0	0.000000	-0.030488	0.179325	0.000000	0	1000	1000	1000	1000
8	999	0	0.000000	5.535556	0.000000	0	0	-0.000000	-1.076432	0.000000	0	0.000000	-0.030488	0.185938	0.000000	0	1000	1000	1000	1000
9	999	0	-0.030488	5.535617	0.000000	0	0	-0.000000	-1.062122	0.000000	0	0.000000	-0.030488	0.192279	0.000000	0	1000	1000	1000	1000
10	999	0	-0.030488	5.535676	0.000000	0	0	-0.000000	-1.047813	0.000000	0	0.000000	-0.030488	0.198620	0.000000	0	1000	1000	1000	1000
11	999	0	-0.030488	5.535734	0.000000	0	0	-0.000000	-1.033504	0.000000	0	0.000000	-0.030488	0.204961	0.000000	0	1000	1000	1000	1000
