t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
0	0	0	-0.030488	5.450501	0.000000	0	0	-0.000000	-0.809411	0.000000	0	0.000000	-0.030488	0.059804	0.000000	0	1000	1000	1000	1000
1	0	0	-0.030488	5.450603	0.000000	0	0	-0.000000	-0.801760	0.000000	0	0.000000	-0.030488	0.073506	0.000000	0	1000	1000	1000	1000
2	0	0	-0.030488	5.457642	0.000000	0	0	-0.000000	-0.787448	0.000000	0	0.000000	-0.030488	0.079905	0.000000	0	1000	1000	1000	1000
3	0	0	-0.030488	5.457739	0.000000	0	0	-0.000000	-0.779796	0.000000	0	0.000000	-0.030488	0.093606	0.000000	0	1000	1000	1000	1000
4	0	0	-0.030488	5.457788	0.000000	0	0	-0.000000	-0.765491	0.000000	0	0.000000	-0.030488	0.099955	0.000000	0	1000	1000	1000	1000
5	0	0	-0.030488	5.457881	0.000000	0	0	-0.000000	-0.750853	0.000000	0	0.000000	-0.030488	0.113322	0.000000	0	1000	1000	1000	1000
6	0	0	-0.030488	5.457926	0.000000	0	0	-0.000000	-0.743534	0.000000	0	0.000000	-0.030488	0.120006	0.000000	0	1000	1000	1000	1000
7	0	0	-0.030488	5.458014	0.000000	0	0	-0.000000	-0.728895	0.000000	0	0.000000	-0.030488	0.133373	0.000000	0	1000	1000	1000	1000
8	0	0	-0.030488	5.458056	0.000000	0	0	-0.000000	-0.721576	0.000000	0	0.000000	-0.030488	0.140057	0.000000	0	1000	1000	1000	1000
9	0	0	-0.030488	5.458138	0.000000	0	0	-0.000000	-0.706938	0.000000	0	0.000000	-0.030488	0.153424	0.000000	0	1000	1000	1000	1000
10	0	0	-0.030488	5.458178	0.000000	0	0	-0.000000	-0.699619	0.000000	0	0.000000	-0.030488	0.160108	0.000000	0	1000	1000	1000	1000
11	0	0	-0.030488	5.458253	0.000000	0	0	-0.000000	-0.684980	0.000000	0	0.000000	-0.030488	0.173475	0.000000	0	1000	1000	1000	1000
12	0	0	-0.030488	5.458285	0.000000	0	0	-0.000000	-0.670675	0.000000	0	0.000000	-0.030488	0.179825	0.000000	0	1000	1000	1000	1000
13	0	0	-0.030488	5.458360	0.000000	0	0	-0.000000	-0.663023	0.000000	0	0.000000	-0.030488	0.193527	0.000000	0	1000	1000	1000	1000
14	0	0	-0.030488	5.458395	0.000000	0	0	-0.000000	-0.655704	0.000000	0	0.000000	-0.030488	0.200210	0.000000	0	1000	1000	1000	1000
15	0	0	-0.030488	5.458459	0.000000	0	0	-0.000000	-0.641065	0.000000	0	0.000000	-0.030488	0.213578	0.000000	0	1000	1000	1000	1000
16	0	0	-0.030488	5.458490	0.000000	0	0	-0.000000	-0.633746	0.000000	0	0.000000	-0.030488	0.220262	0.000000	0	1000	1000	1000	1000
17	0	0	-0.030488	5.465535	0.000000	0	0	-0.000000	-0.619091	0.000000	0	0.000000	-0.030488	0.233668	0.000000	0	1000	1000	1000	1000
18	0	0	-0.030488	5.465563	0.000000	0	0	-0.000000	-0.611772	0.000000	0	0.000000	-0.030488	0.240351	0.000000	0	1000	1000	1000	1000
