t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
1	0	0	-0.030488	5.408614	0.000000	0	0	-0.000000	-0.969470	0.000000	0	0.000000	-0.030488	0.081162	0.000000	0	1000	1000	1000	1000
2	0	0	-0.030488	5.408735	0.000000	0	0	-0.000000	-0.961824	0.000000	0	0.000000	-0.030488	0.094866	0.000000	0	1000	1000	1000	1000
3	0	0	-0.030488	5.408798	0.000000	0	0	-0.000000	-0.947521	0.000000	0	0.000000	-0.030488	0.101221	0.000000	0	1000	1000	1000	1000
4	0	0	-0.030488	5.408857	0.000000	0	0	-0.000000	-0.940205	0.000000	0	0.000000	-0.030488	0.107907	0.000000	0	1000	1000	1000	1000
5	0	0	-0.030488	5.408974	0.000000	0	0	-0.000000	-0.925573	0.000000	0	0.000000	-0.030488	0.121280	0.000000	0	1000	1000	1000	1000
6	0	0	-0.030488	5.416017	0.000000	0	0	-0.000000	-0.918246	0.000000	0	0.000000	-0.030488	0.128023	0.000000	0	1000	1000	1000	1000
7	0	0	-0.030488	5.416128	0.000000	0	0	-0.000000	-0.903612	0.000000	0	0.000000	-0.030488	0.141395	0.000000	0	1000	1000	1000	1000
8	0	0	-0.030488	5.416236	0.000000	0	0	-0.000000	-0.895965	0.000000	0	0.000000	-0.030488	0.155098	0.000000	0	1000	1000	1000	1000
9	0	0	-0.030488	5.416289	0.000000	0	0	-0.000000	-0.888649	0.000000	0	0.000000	-0.030488	0.161784	0.000000	0	1000	1000	1000	1000
10	0	0	-0.030488	5.423377	0.000000	0	0	-0.000000	-0.874002	0.000000	0	0.000000	-0.030488	0.175211	0.000000	0	1000	1000	1000	1000
11	0	0	-0.030488	5.423427	0.000000	0	0	-0.000000	-0.866685	0.000000	0	0.000000	-0.030488	0.181896	0.000000	0	1000	1000	1000	1000
12	0	0	-0.030488	5.423476	0.000000	0	0	-0.000000	-0.859367	0.000000	0	0.000000	-0.030488	0.188582	0.000000	0	1000	1000	1000	1000
13	0	0	-0.030488	5.423571	0.000000	0	0	-0.000000	-0.844733	0.000000	0	0.000000	-0.030488	0.201953	0.000000	0	1000	1000	1000	1000
14	0	0	-0.030488	5.423617	0.000000	0	0	-0.000000	-0.837416	0.000000	0	0.000000	-0.030488	0.208639	0.000000	0	1000	1000	1000	1000
15	0	0	-0.030488	5.423712	0.000000	0	0	-0.000000	-0.829768	0.000000	0	0.000000	-0.030488	0.222342	0.000000	0	1000	1000	1000	1000
16	0	0	-0.030488	5.423756	0.000000	0	0	-0.000000	-0.822451	0.000000	0	0.000000	-0.030488	0.229028	0.000000	0	1000	1000	1000	1000
17	0	0	-0.030488	5.423841	0.000000	0	0	-0.000000	-0.807816	0.000000	0	0.000000	-0.030488	0.242400	0.000000	0	1000	1000	1000	1000
18	0	0	-0.030488	5.423882	0.000000	0	0	-0.000000	-0.800499	0.000000	0	0.000000	-0.030488	0.249085	0.000000	0	1000	1000	1000	1000
19	0	0	-0.030488	5.430955	0.000000	0	0	-0.000000	-0.792832	0.000000	0	0.000000	-0.030488	0.262838	0.000000	0	1000	1000	1000	1000
20	0	0	-0.030488	5.430984	0.000000	0	0	-0.000000	-0.778529	0.000000	0	0.000000	-0.030488	0.269191	0.000000	0	1000	1000	1000	1000
21	0	0	-0.030488	5.431067	0.000000	0	0	-0.000000	-0.770879	0.000000	0	0.000000	-0.030488	0.282894	0.000000	0	1000	1000	1000	1000
22	0	0	-0.030488	5.438090	0.000000	0	0	-0.000000	-0.763542	0.000000	0	0.000000	-0.030488	0.289627	0.000000	0	1000	1000	1000	1000
23	0	0	-0.030488	5.438125	0.000000	0	0	-0.000000	-0.756224	0.000000	0	0.000000	-0.030488	0.296312	0.000000	0	1000	1000	1000	1000
24	0	0	0.000000	5.438203	0.000000	0	0	-0.000000	-0.748574	0.000000	0	0.000000	-0.030488	0.310015	0.000000	0	1000	1000	1000	1000
25	0	0	-0.030488	5.438223	0.000000	0	0	-0.000000	-0.734270	0.000000	0	0.000000	-0.030488	0.316368	0.000000	0	1000	1000	1000	1000
26	0	0	-0.030488	5.438298	0.000000	0	0	-0.000000	-0.726620	0.000000	0	0.000000	-0.030488	0.330070	0.000000	0	1000	1000	1000	1000
27	0	0	-0.030488	5.438327	0.000000	0	0	-0.000000	-0.719302	0.000000	0	0.000000	-0.030488	0.336755	0.000000	0	1000	1000	1000	1000
28	0	0	-0.030488	5.438356	0.000000	0	0	-0.000000	-0.711983	0.000000	0	0.000000	-0.030488	0.343440	0.000000	0	1000	1000	1000	1000
29	0	0	-0.030488	5.438426	0.000000	0	0	-0.000000	-0.704333	0.000000	0	0.000000	-0.030488	0.357143	0.000000	0	1000	1000	1000	1000
30	0	0	-0.030488	5.445438	0.000000	0	0	-0.000000	-0.696991	0.000000	0	0.000000	-0.030488	0.363872	0.000000	0	1000	1000	1000	1000
31	0	0	-0.030488	5.445488	0.000000	0	0	-0.000000	-0.682354	0.000000	0	0.000000	-0.030488	0.377241	0.000000	0	1000	1000	1000	1000
32	0	0	-0.030488	5.445512	0.000000	0	0	-0.000000	-0.675036	0.000000	0	0.000000	-0.030488	0.383926	0.000000	0	1000	1000	1000	1000
33	0	0	0.000000	5.445574	0.000000	0	0	-0.000000	-0.667385	0.000000	0	0.000000	-0.030488	0.397628	0.000000	0	1000	1000	1000	1000
34	0	0	-0.030488	5.445595	0.000000	0	0	-0.000000	-0.660066	0.000000	0	0.000000	-0.030488	0.404313	0.000000	0	1000	1000	1000	1000
35	0	0	-0.030488	5.445655	0.000000	0	0	-0.000000	-0.652415	0.000000	0	0.000000	-0.030488	0.418015	0.000000	0	1000	1000	1000	1000
36	0	0	-0.030488	5.445653	0.000000	0	0	-0.000000	-0.638111	0.000000	0	0.000000	-0.030488	0.424367	0.000000	0	1000	1000	1000	1000
37	0	0	-0.030488	5.445708	0.000000	0	0	-0.000000	-0.630460	0.000000	0	0.000000	-0.030488	0.438069	0.000000	0	1000	1000	1000	1000
38	0	0	-0.030488	5.445724	0.000000	0	0	-0.000000	-0.623141	0.000000	0	0.000000	-0.030488	0.444754	0.000000	0	1000	1000	1000	1000
