t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
0	0	0	0.000000	2.161721	0.000000	0	0	-0.000000	-2.209096	0.000000	0	0.000000	-0.030488	0.083693	0.000000	0	1000	1000	1000	1000
1	0	0	-0.030488	2.161993	0.000000	0	0	-0.000000	-2.201841	0.000000	0	0.000000	-0.030488	0.097554	0.000000	0	1000	1000	1000	1000
2	0	0	-0.030488	2.169255	0.000000	0	0	-0.000000	-2.187584	0.000000	0	0.000000	-0.030488	0.111418	0.000000	0	1000	1000	1000	1000
3	0	0	-0.030488	2.169389	0.000000	0	0	-0.000000	-2.180459	0.000000	0	0.000000	-0.030488	0.118283	0.000000	0	1000	1000	1000	1000
4	0	0	-0.030488	2.169655	0.000000	0	0	-0.000000	-2.173203	0.000000	0	0.000000	-0.030488	0.132144	0.000000	0	1000	1000	1000	1000
5	0	0	-0.030488	2.176777	0.000000	0	0	-0.000000	-2.159076	0.000000	0	0.000000	-0.030488	0.139010	0.000000	0	1000	1000	1000	1000
6	0	0	-0.030488	2.176908	0.000000	0	0	-0.000000	-2.151951	0.000000	0	0.000000	-0.030488	0.145874	0.000000	0	1000	1000	1000	1000
7	0	0	0.000000	2.177165	0.000000	0	0	-0.000000	-2.137701	0.000000	0	0.000000	-0.030488	0.159603	0.000000	0	1000	1000	1000	1000
8	0	0	-0.030488	2.184415	0.000000	0	0	-0.000000	-2.130430	0.000000	0	0.000000	-0.030488	0.173595	0.000000	0	1000	1000	1000	1000
9	0	0	-0.030488	2.191662	0.000000	0	0	-0.000000	-2.123157	0.000000	0	0.000000	-0.060976	0.187587	0.000000	0	1000	1000	1000	1000
10	0	0	-0.030488	2.191912	0.000000	0	0	-0.000000	-2.108906	0.000000	0	0.000000	-0.060976	0.201315	0.000000	0	1000	1000	1000	1000
11	0	0	0.000000	2.192163	0.000000	0	0	-0.000000	-2.101646	0.000000	0	0.000000	-0.030488	0.215176	0.000000	0	1000	1000	1000	1000
12	0	0	-0.030488	2.192285	0.000000	0	0	-0.000000	-2.094520	0.000000	0	0.000000	-0.030488	0.222040	0.000000	0	1000	1000	1000	1000
13	0	0	-0.030488	2.199518	0.000000	0	0	-0.000000	-2.080251	0.000000	0	0.000000	-0.030488	0.235896	0.000000	0	1000	1000	1000	1000
14	0	0	-0.030488	2.199637	0.000000	0	0	-0.000000	-2.073125	0.000000	0	0.000000	-0.030488	0.242760	0.000000	0	1000	1000	1000	1000
15	0	0	-0.030488	2.199756	0.000000	0	0	-0.000000	-2.065999	0.000000	0	0.000000	-0.030488	0.249624	0.000000	0	1000	1000	1000	1000
16	0	0	-0.030488	2.199873	0.000000	0	0	-0.000000	-2.058872	0.000000	0	0.000000	-0.030488	0.256488	0.000000	0	1000	1000	1000	1000
17	0	0	-0.030488	2.200106	0.000000	0	0	-0.000000	-2.044620	0.000000	0	0.000000	-0.030488	0.270217	0.000000	0	1000	1000	1000	1000
18	0	0	0.000000	2.200221	0.000000	0	0	-0.000000	-2.037493	0.000000	0	0.000000	-0.030488	0.277081	0.000000	0	1000	1000	1000	1000
19	0	0	-0.030488	2.200335	0.000000	0	0	-0.000000	-2.030366	0.000000	0	0.000000	-0.030488	0.283945	0.000000	0	1000	1000	1000	1000
20	0	0	-0.030488	2.207563	0.000000	0	0	-0.000000	-2.023085	0.000000	0	0.000000	-0.030488	0.297931	0.000000	0	1000	1000	1000	1000
21	0	0	-0.030488	2.207664	0.000000	0	0	-0.000000	-2.008966	0.000000	0	0.000000	-0.030488	0.304661	0.000000	0	1000	1000	1000	1000
22	0	0	-0.030488	2.207909	0.000000	0	0	-0.000000	-2.008696	0.000000	0	0.000000	-0.030488	0.318656	0.000000	0	1000	1000	1000	1000
23	0	0	-0.030488	2.208005	0.000000	0	0	-0.000000	-1.994577	0.000000	0	0.000000	-0.030488	0.325387	0.000000	0	1000	1000	1000	1000
24	0	0	-0.030488	2.215226	0.000000	0	0	-0.000000	-1.987291	0.000000	0	0.000000	-0.030488	0.339370	0.000000	0	1000	1000	1000	1000
25	0	0	-0.030488	2.215454	0.000000	0	0	-0.000000	-1.980028	0.000000	0	0.000000	-0.030488	0.353231	0.000000	0	1000	1000	1000	1000
26	0	0	-0.030488	2.215680	0.000000	0	0	-0.000000	-1.972765	0.000000	0	0.000000	-0.030488	0.367092	0.000000	0	1000	1000	1000	1000
27	0	0	-0.030488	2.222896	0.000000	0	0	-0.000000	-1.965476	0.000000	0	0.000000	-0.030488	0.381074	0.000000	0	1000	1000	1000	1000
28	0	0	-0.030488	2.222982	0.000000	0	0	-0.000000	-1.951356	0.000000	0	0.000000	-0.030488	0.387804	0.000000	0	1000	1000	1000	1000
29	0	0	-0.030488	2.223220	0.000000	0	0	-0.000000	-1.951084	0.000000	0	0.000000	-0.030488	0.401798	0.000000	0	1000	1000	1000	1000
30	0	0	-0.030488	2.223302	0.000000	0	0	-0.000000	-1.936964	0.000000	0	0.000000	-0.030488	0.408528	0.000000	0	1000	1000	1000	1000
31	0	0	-0.030488	2.223402	0.000000	0	0	-0.000000	-1.929836	0.000000	0	0.000000	-0.030488	0.415392	0.000000	0	1000	1000	1000	1000
32	0	0	-0.030488	2.230609	0.000000	0	0	-0.000000	-1.922543	0.000000	0	0.000000	-0.030488	0.429371	0.000000	0	1000	1000	1000	1000
33	0	0	-0.030488	2.230706	0.000000	0	0	-0.000000	-1.915414	0.000000	0	0.000000	-0.030488	0.436234	0.000000	0	1000	1000	1000	1000
34	0	0	-0.030488	2.230898	0.000000	0	0	-0.000000	-1.901157	0.000000	0	0.000000	-0.030488	0.449961	0.000000	0	1000	1000	1000	1000
35	0	0	-0.030488	2.230993	0.000000	0	0	-0.000000	-1.894028	0.000000	0	0.000000	-0.030488	0.456825	0.000000	0	1000	1000	1000	1000
36	0	0	-0.030488	2.238078	0.000000	0	0	-0.000000	-1.886869	0.000000	0	0.000000	-0.030488	0.463804	0.000000	0	1000	1000	1000	1000
37	0	0	0.000000	2.238308	0.000000	0	0	-0.000000	-1.886595	0.000000	0	0.000000	-0.030488	0.477799	0.000000	0	1000	1000	1000	1000
38	0	0	-0.030488	2.238377	0.000000	0	0	-0.000000	-1.872474	0.000000	0	0.000000	-0.030488	0.484528	0.000000	0	1000	1000	1000	1000
39	0	0	-0.030488	2.238581	0.000000	0	0	-0.000000	-1.865207	0.000000	0	0.000000	-0.030488	0.498389	0.000000	0	1000	1000	1000	1000
40	0	0	-0.030488	2.238783	0.000000	0	0	-0.000000	-1.857941	0.000000	0	0.000000	-0.030488	0.512249	0.000000	0	1000	1000	1000	1000
41	0	0	-0.030488	2.238896	0.000000	0	0	-0.000000	-1.857804	0.000000	0	0.000000	-0.030488	0.519247	0.000000	0	1000	1000	1000	1000
42	0	0	-0.030488	2.246062	0.000000	0	0	-0.000000	-1.843511	0.000000	0	0.000000	-0.030488	0.533087	0.000000	0	1000	1000	1000	1000
43	0	0	-0.030488	2.246259	0.000000	0	0	-0.000000	-1.836243	0.000000	0	0.000000	-0.030488	0.546947	0.000000	0	1000	1000	1000	1000
44	0	0	-0.030488	2.246455	0.000000	0	0	-0.000000	-1.828975	0.000000	0	0.000000	-0.030488	0.560808	0.000000	0	1000	1000	1000	1000
45	0	0	0.000000	2.246538	0.000000	0	0	-0.000000	-1.821846	0.000000	0	0.000000	-0.030488	0.567671	0.000000	0	1000	1000	1000	1000
46	0	0	0.000000	2.246759	0.000000	0	0	-0.000000	-1.821571	0.000000	0	0.000000	-0.030488	0.581666	0.000000	0	1000	1000	1000	1000
47	0	0	-0.030488	2.246921	0.000000	0	0	-0.000000	-1.807311	0.000000	0	0.000000	-0.030488	0.595392	0.000000	0	1000	1000	1000	1000
48	0	0	-0.030488	2.247000	0.000000	0	0	-0.000000	-1.800181	0.000000	0	0.000000	-0.030488	0.602255	0.000000	0	1000	1000	1000	1000
49	0	0	-0.030488	2.254071	0.000000	0	0	-0.000000	-1.793012	0.000000	0	0.000000	-0.030488	0.609228	0.000000	0	1000	1000	1000	1000
50	0	0	-0.030488	2.254180	0.000000	0	0	-0.000000	-1.792874	0.000000	0	0.000000	-0.030488	0.616226	0.000000	0	1000	1000	1000	1000
51	0	0	-0.030488	2.254365	0.000000	0	0	-0.000000	-1.785605	0.000000	0	0.000000	-0.030488	0.630086	0.000000	0	1000	1000	1000	1000
52	0	0	-0.030488	2.254441	0.000000	0	0	-0.000000	-1.778475	0.000000	0	0.000000	-0.030488	0.636949	0.000000	0	1000	1000	1000	1000
53	0	0	-0.030488	2.261616	0.000000	0	0	-0.000000	-1.771164	0.000000	0	0.000000	-0.030488	0.650918	0.000000	0	1000	1000	1000	1000
54	0	0	-0.030488	2.261689	0.000000	0	0	-0.000000	-1.764034	0.000000	0	0.000000	-0.030488	0.657781	0.000000	0	1000	1000	1000	1000
55	0	0	-0.030488	2.261869	0.000000	0	0	-0.000000	-1.756764	0.000000	0	0.000000	-0.030488	0.671641	0.000000	0	1000	1000	1000	1000
56	0	0	-0.030488	2.262047	0.000000	0	0	-0.000000	-1.749495	0.000000	0	0.000000	-0.030488	0.685501	0.000000	0	1000	1000	1000	1000
57	0	0	-0.030488	2.262117	0.000000	0	0	-0.000000	-1.742364	0.000000	0	0.000000	-0.030488	0.692363	0.000000	0	1000	1000	1000	1000
58	0	0	-0.030488	2.269320	0.000000	0	0	-0.000000	-1.742041	0.000000	0	0.000000	-0.030488	0.706465	0.000000	0	1000	1000	1000	1000
59	0	0	-0.030488	2.269494	0.000000	0	0	-0.000000	-1.734771	0.000000	0	0.000000	-0.030488	0.720325	0.000000	0	1000	1000	1000	1000
60	0	0	-0.030488	2.269666	0.000000	0	0	-0.000000	-1.727500	0.000000	0	0.000000	-0.030488	0.734184	0.000000	0	1000	1000	1000	1000
61	0	0	-0.030488	2.269732	0.000000	0	0	-0.000000	-1.720369	0.000000	0	0.000000	-0.030488	0.741047	0.000000	0	1000	1000	1000	1000
62	0	0	-0.030488	2.269900	0.000000	0	0	-0.000000	-1.713098	0.000000	0	0.000000	-0.030488	0.754906	0.000000	0	1000	1000	1000	1000
63	0	0	-0.030488	2.276956	0.000000	0	0	-0.000000	-1.705918	0.000000	0	0.000000	-0.030488	0.761873	0.000000	0	1000	1000	1000	1000
64	0	0	-0.030488	2.277121	0.000000	0	0	-0.000000	-1.698647	0.000000	0	0.000000	-0.030488	0.775733	0.000000	0	1000	1000	1000	1000
65	0	0	-0.030488	2.277183	0.000000	0	0	-0.000000	-1.691515	0.000000	0	0.000000	-0.030488	0.782595	0.000000	0	1000	1000	1000	1000
66	0	0	-0.030488	2.277243	0.000000	0	0	-0.000000	-1.684383	0.000000	0	0.000000	-0.030488	0.789456	0.000000	0	1000	1000	1000	1000
67	0	0	-0.030488	2.277447	0.000000	0	0	-0.000000	-1.684104	0.000000	0	0.000000	-0.030488	0.803451	0.000000	0	1000	1000	1000	1000
68	0	0	-0.030488	2.284498	0.000000	0	0	-0.000000	-1.676921	0.000000	0	0.000000	-0.030488	0.810416	0.000000	0	1000	1000	1000	1000
69	0	0	-0.030488	2.284657	0.000000	0	0	-0.000000	-1.669648	0.000000	0	0.000000	-0.030488	0.824275	0.000000	0	1000	1000	1000	1000
70	0	0	-0.030488	2.284713	0.000000	0	0	-0.000000	-1.662516	0.000000	0	0.000000	-0.030488	0.831136	0.000000	0	1000	1000	1000	1000
71	0	0	-0.030488	2.284869	0.000000	0	0	-0.000000	-1.655243	0.000000	0	0.000000	-0.030488	0.844995	0.000000	0	1000	1000	1000	1000
72	0	0	-0.030488	2.291961	0.000000	0	0	-0.000000	-1.655049	0.000000	0	0.000000	-0.030488	0.852095	0.000000	0	1000	1000	1000	1000
