t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
0	24781	-2923	-0.030488	5.527801	-200.000000	-100	4900	-0.000000	-0.752831	200.000000	100	15121	-0.030488	0.071693	15121.000000	200	24781	24581	24581	25181
1	24781	-2923	-0.030488	5.527896	-200.000000	-101	4900	-0.000000	-0.738185	200.000000	101	15121	-0.030488	0.085054	15121.000000	200	24779	24581	24581	25183
2	24781	-2923	-0.030488	5.527943	-200.000000	-101	4900	-0.000000	-0.723875	200.000000	101	15121	-0.030488	0.091396	15121.000000	200	24779	24581	24581	25183
3	24781	-2923	-0.030488	5.528031	-200.000000	-102	4900	-0.000000	-0.709228	200.000000	102	15121	-0.030488	0.104757	15121.000000	200	24777	24581	24581	25185
4	24781	-2923	0.000000	5.521130	-200.000000	-103	4900	-0.000000	-0.694591	200.000000	103	15121	-0.030488	0.118076	15121.000000	200	24775	24581	24581	25187
5	24781	-2923	-0.030488	5.521211	-200.000000	-103	4900	-0.000000	-0.679944	200.000000	103	15121	-0.030488	0.131438	15121.000000	200	24775	24581	24581	25187
6	24781	-2923	-0.030488	5.521248	-200.000000	-104	4900	-0.000000	-0.665635	200.000000	104	15121	-0.030488	0.137780	15121.000000	200	24773	24581	24581	25189
7	24781	-2923	-0.030488	5.521322	-200.000000	-104	4900	-0.030488	-0.650989	200.000000	104	15121	-0.030488	0.151143	15121.000000	200	24773	24581	24581	25189
8	24781	-2923	-0.030488	5.521358	-200.000000	-105	4900	-0.000000	-0.643666	200.000000	105	15121	-0.030488	0.157824	15121.000000	200	24771	24581	24581	25191
9	24781	-2923	-0.030488	5.521388	-200.000000	-105	4900	-0.000000	-0.629356	200.000000	106	15121	-0.030488	0.164167	15121.000000	200	24770	24582	24580	25192
10	24781	-2923	0.000000	5.521454	-200.000000	-106	4900	-0.000000	-0.614710	200.000000	106	15121	-0.030488	0.177529	15121.000000	200	24769	24581	24581	25193
11	24781	-2923	-0.030488	5.521480	-200.000000	-107	4900	-0.000000	-0.600401	200.000000	107	15121	-0.030488	0.183872	15121.000000	200	24767	24581	24581	25195
12	24781	-2923	-0.030488	5.521503	-200.000000	-107	4900	-0.000000	-0.586091	200.000000	107	15121	-0.030488	0.190215	15121.000000	200	24767	24581	24581	25195
13	24781	-2923	-0.030488	5.521532	-200.000000	-108	4900	-0.000000	-0.578768	200.000000	108	15121	-0.030488	0.196896	15121.000000	200	24765	24581	24581	25197
14	24781	-2923	-0.030488	5.514600	-200.000000	-108	4900	-0.030488	-0.564136	200.000000	109	15121	-0.030488	0.210223	15121.000000	200	24764	24582	24580	25198
