t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
0	0	0	0.000000	3.774629	0.000000	0	0	-0.030488	-6.271996	0.000000	0	0.000000	-0.030488	0.256220	0.000000	0	1000	1000	1000	1000
1	0	0	-0.030488	3.782058	0.000000	0	0	-0.030488	-6.250794	0.000000	0	0.000000	-0.030488	0.262915	0.000000	0	1000	1000	1000	1000
2	0	0	0.000000	3.782885	0.000000	0	0	-0.030488	-6.229389	0.000000	0	0.000000	-0.030488	0.276223	0.000000	0	1000	1000	1000	1000
3	0	0	0.000000	3.776326	0.000000	0	0	-0.030488	-6.215225	0.000000	0	0.000000	-0.030488	0.282383	0.000000	0	1000	1000	1000	1000
4	0	0	-0.030488	3.783895	0.000000	0	0	-0.030488	-6.193410	0.000000	0	0.000000	-0.030488	0.296007	0.000000	0	1000	1000	1000	1000
5	0	0	-0.030488	3.784312	0.000000	0	0	-0.030488	-6.179218	0.000000	0	0.000000	-0.030488	0.302547	0.000000	0	1000	1000	1000	1000
6	0	0	0.000000	3.785122	0.000000	0	0	-0.030488	-6.157811	0.000000	0	0.000000	-0.030488	0.315856	0.000000	0	1000	1000	1000	1000
7	0	0	-0.030488	3.785909	0.000000	0	0	-0.030488	-6.143384	0.000000	0	0.000000	-0.030488	0.329393	0.000000	0	1000	1000	1000	1000
8	0	0	-0.030488	3.786334	0.000000	0	0	-0.030488	-6.122210	0.000000	0	0.000000	-0.030488	0.335708	0.000000	0	1000	1000	1000	1000
9	0	0	-0.030488	3.787114	0.000000	0	0	-0.030488	-6.107783	0.000000	0	0.000000	-0.030488	0.349246	0.000000	0	1000	1000	1000	1000
10	0	0	-0.030488	3.794886	0.000000	0	0	-0.030488	-6.086340	0.000000	0	0.000000	-0.030488	0.362931	0.000000	0	1000	1000	1000	1000
11	0	0	0.000000	3.795440	0.000000	0	0	-0.030488	-6.064561	0.000000	0	0.000000	-0.030488	0.376162	0.000000	0	1000	1000	1000	1000
12	0	0	-0.030488	3.796208	0.000000	0	0	-0.030488	-6.050132	0.000000	0	0.000000	-0.060976	0.389699	0.000000	0	1000	1000	1000	1000
13	0	0	0.000000	3.796615	0.000000	0	0	-0.030488	-6.028957	0.000000	0	0.000000	-0.030488	0.396014	0.000000	0	1000	1000	1000	1000
14	0	0	0.000000	3.797375	0.000000	0	0	-0.030488	-6.014528	0.000000	0	0.000000	-0.030488	0.409553	0.000000	0	1000	1000	1000	1000
15	0	0	0.000000	3.797776	0.000000	0	0	-0.030488	-5.993351	0.000000	0	0.000000	-0.030488	0.415869	0.000000	0	1000	1000	1000	1000
16	0	0	0.000000	3.798529	0.000000	0	0	-0.030488	-5.978922	0.000000	0	0.000000	-0.030488	0.429409	0.000000	0	1000	1000	1000	1000
17	0	0	-0.030488	3.798923	0.000000	0	0	-0.030488	-5.957745	0.000000	0	0.000000	-0.030488	0.435727	0.000000	0	1000	1000	1000	1000
18	0	0	-0.030488	3.799668	0.000000	0	0	-0.030488	-5.943314	0.000000	0	0.000000	-0.030488	0.449268	0.000000	0	1000	1000	1000	1000
19	0	0	0.000000	3.799824	0.000000	0	0	-0.030488	-5.921776	0.000000	0	0.000000	-0.030488	0.455491	0.000000	0	1000	1000	1000	1000
20	0	0	0.000000	3.800563	0.000000	0	0	-0.030488	-5.907346	0.000000	0	0.000000	-0.060976	0.469030	0.000000	0	1000	1000	1000	1000
21	0	0	0.000000	3.801304	0.000000	0	0	-0.030488	-5.885935	0.000000	0	0.000000	-0.030488	0.482345	0.000000	0	1000	1000	1000	1000
22	0	0	-0.030488	3.801675	0.000000	0	0	-0.030488	-5.871738	0.000000	0	0.000000	-0.030488	0.488890	0.000000	0	1000	1000	1000	1000
23	0	0	-0.030488	3.802402	0.000000	0	0	-0.030488	-5.857307	0.000000	0	0.000000	-0.030488	0.502432	0.000000	0	1000	1000	1000	1000
24	0	0	0.000000	3.803130	0.000000	0	0	-0.030488	-5.835894	0.000000	0	0.000000	-0.030488	0.515748	0.000000	0	1000	1000	1000	1000
25	0	0	0.000000	3.803849	0.000000	0	0	-0.030488	-5.821462	0.000000	0	0.000000	-0.030488	0.529291	0.000000	0	1000	1000	1000	1000
26	0	0	-0.030488	3.811191	0.000000	0	0	-0.030488	-5.807220	0.000000	0	0.000000	-0.030488	0.536194	0.000000	0	1000	1000	1000	1000
27	0	0	0.000000	3.811904	0.000000	0	0	-0.030488	-5.792786	0.000000	0	0.000000	-0.030488	0.549737	0.000000	0	1000	1000	1000	1000
28	0	0	-0.030488	3.812029	0.000000	0	0	-0.030488	-5.771256	0.000000	0	0.000000	-0.030488	0.555944	0.000000	0	1000	1000	1000	1000
29	0	0	0.000000	3.812734	0.000000	0	0	-0.030488	-5.763804	0.000000	0	0.000000	-0.030488	0.569711	0.000000	0	1000	1000	1000	1000
30	0	0	-0.030488	3.813086	0.000000	0	0	-0.030488	-5.742625	0.000000	0	0.000000	-0.030488	0.576032	0.000000	0	1000	1000	1000	1000
31	0	0	0.000000	3.813435	0.000000	0	0	-0.030488	-5.728427	0.000000	0	0.000000	-0.030488	0.582578	0.000000	0	1000	1000	1000	1000
32	0	0	-0.030488	3.814131	0.000000	0	0	-0.030488	-5.713993	0.000000	0	0.000000	-0.030488	0.596121	0.000000	0	1000	1000	1000	1000
33	0	0	0.000000	3.814824	0.000000	0	0	-0.030488	-5.699559	0.000000	0	0.000000	-0.030488	0.609665	0.000000	0	1000	1000	1000	1000
34	0	0	0.000000	3.815513	0.000000	0	0	-0.030488	-5.685124	0.000000	0	0.000000	-0.060976	0.623209	0.000000	0	1000	1000	1000	1000
35	0	0	-0.030488	3.815852	0.000000	0	0	-0.030488	-5.670926	0.000000	0	0.000000	-0.030488	0.629757	0.000000	0	1000	1000	1000	1000
36	0	0	0.000000	3.816535	0.000000	0	0	-0.030488	-5.656490	0.000000	0	0.000000	-0.030488	0.643302	0.000000	0	1000	1000	1000	1000
