t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
0	0	0	-0.030488	6.864610	0.000000	0	0	-0.030488	-2.302430	0.000000	0	0.000000	-0.030488	0.167327	0.000000	0	1000	1000	1000	1000
1	0	0	-0.030488	6.864781	0.000000	0	0	-0.030488	-2.288051	0.000000	0	0.000000	-0.030488	0.173516	0.000000	0	1000	1000	1000	1000
2	0	0	-0.030488	6.865090	0.000000	0	0	-0.030488	-2.273252	0.000000	0	0.000000	-0.030488	0.186736	0.000000	0	1000	1000	1000	1000
3	0	0	0.000000	6.865256	0.000000	0	0	-0.030488	-2.258872	0.000000	0	0.000000	-0.030488	0.192925	0.000000	0	1000	1000	1000	1000
4	0	0	0.000000	6.858440	0.000000	0	0	-0.030488	-2.244512	0.000000	0	0.000000	-0.030488	0.198976	0.000000	0	1000	1000	1000	1000
5	0	0	0.000000	6.858739	0.000000	0	0	-0.030488	-2.229713	0.000000	0	0.000000	-0.030488	0.212197	0.000000	0	1000	1000	1000	1000
6	0	0	-0.030488	6.858899	0.000000	0	0	-0.030488	-2.215333	0.000000	0	0.000000	-0.030488	0.218387	0.000000	0	1000	1000	1000	1000
7	0	0	0.000000	6.859056	0.000000	0	0	-0.030488	-2.200953	0.000000	0	0.000000	-0.030488	0.224578	0.000000	0	1000	1000	1000	1000
8	0	0	0.000000	6.852366	0.000000	0	0	-0.030488	-2.186177	0.000000	0	0.000000	-0.030488	0.237665	0.000000	0	1000	1000	1000	1000
9	0	0	0.000000	6.852528	0.000000	0	0	-0.030488	-2.164817	0.000000	0	0.000000	-0.030488	0.243437	0.000000	0	1000	1000	1000	1000
10	0	0	-0.030488	6.852810	0.000000	0	0	-0.030488	-2.150018	0.000000	0	0.000000	-0.030488	0.256660	0.000000	0	1000	1000	1000	1000
