t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
0	999	0	-0.030488	2.357737	0.000000	0	0	-0.000000	-2.264798	0.000000	0	0.000000	-0.030488	0.095637	0.000000	0	1000	1000	1000	1000
1	999	0	-0.030488	2.357878	0.000000	0	0	-0.000000	-2.257663	0.000000	0	0.000000	-0.030488	0.102491	0.000000	0	1000	1000	1000	1000
2	999	0	-0.030488	2.358155	0.000000	0	0	-0.000000	-2.250383	0.000000	0	0.000000	-0.030488	0.116343	0.000000	0	1000	1000	1000	1000
3	999	0	-0.030488	2.358293	0.000000	0	0	-0.000000	-2.243247	0.000000	0	0.000000	-0.030488	0.123197	0.000000	0	1000	1000	1000	1000
4	999	0	-0.030488	2.358567	0.000000	0	0	-0.000000	-2.235967	0.000000	0	0.000000	-0.030488	0.137049	0.000000	0	1000	1000	1000	1000
5	999	0	-0.030488	2.365695	0.000000	0	0	-0.000000	-2.228820	0.000000	0	0.000000	-0.030488	0.144040	0.000000	0	1000	1000	1000	1000
6	999	0	-0.030488	2.365965	0.000000	0	0	-0.000000	-2.221539	0.000000	0	0.000000	-0.030488	0.157892	0.000000	0	1000	1000	1000	1000
7	999	0	-0.030488	2.366098	0.000000	0	0	-0.000000	-2.207412	0.000000	0	0.000000	-0.030488	0.164602	0.000000	0	1000	1000	1000	1000
8	999	0	-0.030488	2.366364	0.000000	0	0	-0.000000	-2.200131	0.000000	0	0.000000	-0.030488	0.178454	0.000000	0	1000	1000	1000	1000
9	999	0	-0.030488	2.366496	0.000000	0	0	-0.000000	-2.192994	0.000000	0	0.000000	-0.030488	0.185309	0.000000	0	1000	1000	1000	1000
10	999	0	-0.030488	2.366760	0.000000	0	0	-0.000000	-2.185714	0.000000	0	0.000000	-0.030488	0.199161	0.000000	0	1000	1000	1000	1000
11	999	0	-0.030488	2.366889	0.000000	0	0	-0.000000	-2.178577	0.000000	0	0.000000	-0.030488	0.206015	0.000000	0	1000	1000	1000	1000
12	999	0	-0.030488	2.367149	0.000000	0	0	-0.000000	-2.171296	0.000000	0	0.000000	-0.030488	0.219868	0.000000	0	1000	1000	1000	1000
13	999	0	-0.030488	2.367276	0.000000	0	0	-0.000000	-2.164160	0.000000	0	0.000000	-0.030488	0.226722	0.000000	0	1000	1000	1000	1000
14	1000	0	-0.030488	2.374525	0.000000	0	0	-0.000000	-2.156861	0.000000	0	0.000000	-0.030488	0.240707	0.000000	0	1000	1000	1000	1000
