t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
0	0	0	-0.030488	3.322923	0.000000	0	0	-0.000000	-1.103632	0.000000	0	0.000000	-0.030488	0.067110	0.000000	0	1000	1000	1000	1000
1	0	0	-0.030488	3.322993	0.000000	0	0	-0.000000	-1.096438	0.000000	0	0.000000	-0.030488	0.073910	0.000000	0	1000	1000	1000	1000
2	0	0	-0.030488	3.323127	0.000000	0	0	-0.000000	-1.082050	0.000000	0	0.000000	-0.030488	0.087510	0.000000	0	1000	1000	1000	1000
3	0	0	-0.030488	3.323193	0.000000	0	0	-0.000000	-1.074856	0.000000	0	0.000000	-0.030488	0.094310	0.000000	0	1000	1000	1000	1000
4	0	0	-0.030488	3.330249	0.000000	0	0	-0.000000	-1.067654	0.000000	0	0.000000	-0.030488	0.101176	0.000000	0	1000	1000	1000	1000
5	0	0	-0.030488	3.330313	0.000000	0	0	-0.000000	-1.060460	0.000000	0	0.000000	-0.030488	0.107976	0.000000	0	1000	1000	1000	1000
6	0	0	-0.030488	3.330441	0.000000	0	0	-0.000000	-1.053062	0.000000	0	0.000000	-0.030488	0.121779	0.000000	0	1000	1000	1000	1000
7	0	0	-0.030488	3.337555	0.000000	0	0	-0.000000	-1.038664	0.000000	0	0.000000	-0.060976	0.135442	0.000000	0	1000	1000	1000	1000
8	0	0	-0.030488	3.337678	0.000000	0	0	-0.000000	-1.031265	0.000000	0	0.000000	-0.060976	0.149245	0.000000	0	1000	1000	1000	1000
9	0	0	-0.030488	3.337737	0.000000	0	0	-0.000000	-1.024070	0.000000	0	0.000000	-0.030488	0.156045	0.000000	0	1000	1000	1000	1000
10	0	0	-0.030488	3.344843	0.000000	0	0	-0.000000	-1.009668	0.000000	0	0.000000	-0.030488	0.169706	0.000000	0	1000	1000	1000	1000
11	0	0	-0.030488	3.344904	0.000000	0	0	-0.000000	-1.009464	0.000000	0	0.000000	-0.030488	0.176709	0.000000	0	1000	1000	1000	1000
12	0	0	0.000000	3.345021	0.000000	0	0	-0.000000	-1.002064	0.000000	0	0.000000	-0.030488	0.190511	0.000000	0	1000	1000	1000	1000
13	0	0	-0.030488	3.345129	0.000000	0	0	-0.000000	-0.987674	0.000000	0	0.000000	-0.030488	0.204110	0.000000	0	1000	1000	1000	1000
14	0	0	-0.030488	3.352173	0.000000	0	0	-0.000000	-0.980464	0.000000	0	0.000000	-0.030488	0.210969	0.000000	0	1000	1000	1000	1000
15	0	0	-0.030488	3.352283	0.000000	0	0	-0.000000	-0.973064	0.000000	0	0.000000	-0.030488	0.224772	0.000000	0	1000	1000	1000	1000
