t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
0	1000	0	-0.030488	-1.832388	0.000000	0	0	-0.000000	-7.222825	0.000000	0	0.000000	-0.030488	-0.060067	0.000000	0	1000	1000	1000	1000
1	1000	0	-0.030488	-1.824986	0.000000	0	0	-0.000000	-7.215970	0.000000	0	0.000000	-0.030488	-0.052531	0.000000	0	1000	1000	1000	1000
2	1000	0	-0.030488	-1.824563	0.000000	0	0	-0.000000	-7.209102	0.000000	0	0.000000	-0.030488	-0.045437	0.000000	0	1000	1000	1000	1000
3	999	0	0.000000	-1.824161	0.000000	0	0	-0.000000	-7.195254	0.000000	0	0.000000	-0.030488	-0.038230	0.000000	0	1000	1000	1000	1000
4	999	0	-0.030488	-1.823721	0.000000	0	0	-0.000000	-7.195366	0.000000	0	0.000000	-0.030488	-0.031247	0.000000	0	1000	1000	1000	1000
5	1000	0	-0.030488	-1.816322	0.000000	0	0	-0.000000	-7.188508	0.000000	0	0.000000	-0.030488	-0.023713	0.000000	0	1000	1000	1000	1000
6	1000	0	-0.030488	-1.815923	0.000000	0	0	-0.000000	-7.174660	0.000000	0	0.000000	-0.030488	-0.016506	0.000000	0	1000	1000	1000	1000
7	999	0	-0.030488	-1.815505	0.000000	0	0	-0.000000	-7.167791	0.000000	0	0.000000	-0.030488	-0.009411	0.000000	0	1000	1000	1000	1000
8	999	0	-0.030488	-1.815088	0.000000	0	0	-0.000000	-7.160923	0.000000	0	0.000000	-0.030488	-0.002315	0.000000	0	1000	1000	1000	1000
9	999	0	-0.030488	-1.807604	0.000000	0	0	-0.000000	-7.146645	0.000000	0	0.000000	-0.030488	0.005335	0.000000	0	1000	1000	1000	1000
10	999	0	-0.030488	-1.807189	0.000000	0	0	-0.000000	-7.139776	0.000000	0	0.000000	-0.030488	0.012429	0.000000	0	1000	1000	1000	1000
