t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
0	1000	0	-0.030488	5.254726	0.000000	-1098286335	0	-0.000000	-0.717737	-0.268507	-1225878357	0	-0.030488	0.075264	-0.268507	0	1000	1000	1000	1000
1	999	0	-0.030488	5.254772	0.000000	-1098286335	0	-0.000000	-0.703443	-0.268507	-1225878357	0	-0.030488	0.081637	-0.268507	0	1000	1000	1000	1000
2	999	0	-0.030488	5.261846	0.000000	-1098286335	0	-0.000000	-0.688820	-0.268507	-1225878357	0	-0.030488	0.095069	-0.268507	0	1000	1000	1000	1000
3	1000	0	-0.030488	5.261927	0.000000	-1098286335	0	-0.000000	-0.674204	-0.268507	-1225878357	0	-0.030488	0.108458	-0.268507	0	1000	1000	1000	1000
4	1000	0	-0.030488	5.261967	0.000000	-1098286335	0	-0.000000	-0.666896	-0.268507	-1225878357	0	-0.030488	0.115153	-0.268507	0	1000	1000	1000	1000
5	999	0	-0.030488	5.268991	0.000000	-1098286335	0	-0.000000	-0.652592	-0.268507	-1225878357	0	-0.030488	0.121565	-0.268507	0	1000	1000	1000	1000
6	999	0	-0.030488	5.269065	0.000000	-1098286335	0	-0.000000	-0.637976	-0.268507	-1225878357	0	-0.030488	0.134953	-0.268507	0	1000	1000	1000	1000
7	999	0	-0.030488	5.276088	0.000000	-1098286335	0	-0.000000	-0.630657	-0.268507	-1225878357	0	-0.030488	0.141687	-0.268507	0	1000	1000	1000	1000
8	999	0	-0.030488	5.276156	0.000000	-1098286335	0	-0.000000	-0.616040	-0.268507	-1225878357	0	-0.030488	0.155074	-0.268507	0	1000	1000	1000	1000
9	1000	0	-0.030488	5.276184	0.000000	-1098286335	0	-0.000000	-0.601744	-0.268507	-1225878357	0	-0.030488	0.161445	-0.268507	0	1000	1000	1000	1000
10	1000	0	-0.030488	5.276210	0.000000	-1098286335	0	-0.000000	-0.587449	-0.268507	-1225878357	0	-0.030488	0.167815	-0.268507	0	1000	1000	1000	1000
11	1000	0	-0.030488	5.283256	0.000000	-1098286335	0	-0.000000	-0.572819	-0.268507	-1225878357	0	-0.030488	0.181238	-0.268507	0	1000	1000	1000	1000
12	1000	0	-0.030488	5.283318	0.000000	-1098286335	0	-0.000000	-0.565187	-0.268507	-1225878357	0	-0.030488	0.194949	-0.268507	0	1000	1000	1000	1000
