t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
0	1000	0	0.000000	4.153262	0.000000	0	0	-0.030488	-4.662447	0.000000	0	0.000000	-0.030488	0.197615	0.000000	0	1000	1000	1000	1000
1	1000	0	0.000000	4.153868	0.000000	0	0	-0.000000	-4.647970	0.000000	0	0.000000	-0.030488	0.211116	0.000000	0	1000	1000	1000	1000
2	1000	0	0.000000	4.154188	0.000000	0	0	-0.000000	-4.633747	0.000000	0	0.000000	-0.030488	0.217615	0.000000	0	1000	1000	1000	1000
3	1000	0	-0.030488	4.154772	0.000000	0	0	-0.000000	-4.626253	0.000000	0	0.000000	-0.030488	0.231369	0.000000	0	1000	1000	1000	1000
4	1000	0	-0.030488	4.162072	0.000000	0	0	-0.000000	-4.612006	0.000000	0	0.000000	-0.030488	0.238151	0.000000	0	1000	1000	1000	1000
5	1000	0	-0.030488	4.169651	0.000000	0	0	-0.030488	-4.597501	0.000000	0	0.000000	-0.030488	0.251935	0.000000	0	1000	1000	1000	1000
6	1000	0	-0.030488	4.169708	0.000000	0	0	-0.000000	-4.582998	0.000000	0	0.000000	-0.030488	0.258375	0.000000	0	1000	1000	1000	1000
7	1000	0	-0.030488	4.170017	0.000000	0	0	-0.030488	-4.568775	0.000000	0	0.000000	-0.030488	0.264873	0.000000	0	1000	1000	1000	1000
8	1000	0	-0.030488	4.177600	0.000000	0	0	-0.030488	-4.547284	0.000000	0	0.000000	-0.030488	0.278399	0.000000	0	1000	1000	1000	1000
9	1000	0	-0.030488	4.177905	0.000000	0	0	-0.000000	-4.533060	0.000000	0	0.000000	-0.030488	0.284896	0.000000	0	1000	1000	1000	1000
10	1000	0	-0.030488	4.178483	0.000000	0	0	-0.000000	-4.518579	0.000000	0	0.000000	-0.030488	0.298396	0.000000	0	1000	1000	1000	1000
11	1000	0	-0.030488	4.179058	0.000000	0	0	-0.030488	-4.504099	0.000000	0	0.000000	-0.030488	0.311897	0.000000	0	1000	1000	1000	1000
12	1000	0	-0.030488	4.179344	0.000000	0	0	-0.000000	-4.496858	0.000000	0	0.000000	-0.030488	0.318647	0.000000	0	1000	1000	1000	1000
13	1000	0	-0.030488	4.179639	0.000000	0	0	-0.000000	-4.482633	0.000000	0	0.000000	-0.030488	0.325145	0.000000	0	1000	1000	1000	1000
14	1000	0	-0.030488	4.187191	0.000000	0	0	-0.000000	-4.468121	0.000000	0	0.000000	-0.030488	0.338921	0.000000	0	1000	1000	1000	1000
15	1000	0	-0.030488	4.187472	0.000000	0	0	-0.000000	-4.460880	0.000000	0	0.000000	-0.030488	0.345672	0.000000	0	1000	1000	1000	1000
16	1000	0	0.000000	4.188042	0.000000	0	0	-0.030488	-4.439413	0.000000	0	0.000000	-0.030488	0.358920	0.000000	0	1000	1000	1000	1000
17	1000	0	-0.030488	4.188328	0.000000	0	0	-0.030488	-4.425187	0.000000	0	0.000000	-0.030488	0.365419	0.000000	0	1000	1000	1000	1000
18	999	0	-0.030488	4.188882	0.000000	0	0	-0.030488	-4.410704	0.000000	0	0.000000	-0.030488	0.378921	0.000000	0	1000	1000	1000	1000
19	999	0	-0.030488	4.189163	0.000000	0	0	-0.000000	-4.396478	0.000000	0	0.000000	-0.030488	0.385420	0.000000	0	1000	1000	1000	1000
20	999	0	-0.030488	4.189706	0.000000	0	0	-0.000000	-4.388979	0.000000	0	0.000000	-0.030488	0.399176	0.000000	0	1000	1000	1000	1000
21	999	0	-0.030488	4.189728	0.000000	0	0	-0.000000	-4.374486	0.000000	0	0.000000	-0.030488	0.405591	0.000000	0	1000	1000	1000	1000
22	999	0	-0.030488	4.197250	0.000000	0	0	-0.000000	-4.366952	0.000000	0	0.000000	-0.030488	0.419612	0.000000	0	1000	1000	1000	1000
23	999	0	-0.030488	4.197790	0.000000	0	0	-0.000000	-4.352468	0.000000	0	0.000000	-0.030488	0.433113	0.000000	0	1000	1000	1000	1000
24	999	0	-0.030488	4.198058	0.000000	0	0	-0.000000	-4.345226	0.000000	0	0.000000	-0.030488	0.439864	0.000000	0	1000	1000	1000	1000
25	999	0	-0.030488	4.205577	0.000000	0	0	-0.030488	-4.330705	0.000000	0	0.000000	-0.030488	0.453631	0.000000	0	1000	1000	1000	1000
26	999	0	0.000000	4.205843	0.000000	0	0	-0.030488	-4.316478	0.000000	0	0.000000	-0.030488	0.460129	0.000000	0	1000	1000	1000	1000
27	999	0	-0.030488	4.206370	0.000000	0	0	-0.030488	-4.301992	0.000000	0	0.000000	-0.030488	0.473630	0.000000	0	1000	1000	1000	1000
28	999	0	-0.030488	4.206633	0.000000	0	0	-0.000000	-4.287765	0.000000	0	0.000000	-0.030488	0.480129	0.000000	0	1000	1000	1000	1000
29	999	0	-0.030488	4.214139	0.000000	0	0	-0.030488	-4.280224	0.000000	0	0.000000	-0.030488	0.494146	0.000000	0	1000	1000	1000	1000
30	999	0	0.000000	4.214397	0.000000	0	0	-0.000000	-4.265996	0.000000	0	0.000000	-0.030488	0.500644	0.000000	0	1000	1000	1000	1000
31	1000	0	-0.030488	4.214913	0.000000	0	0	-0.000000	-4.251508	0.000000	0	0.000000	-0.030488	0.514146	0.000000	0	1000	1000	1000	1000
32	1000	0	-0.030488	4.215169	0.000000	0	0	-0.000000	-4.244265	0.000000	0	0.000000	-0.030488	0.520897	0.000000	0	1000	1000	1000	1000
33	999	0	-0.030488	4.215683	0.000000	0	0	-0.000000	-4.236763	0.000000	0	0.000000	-0.030488	0.534652	0.000000	0	1000	1000	1000	1000
34	999	0	0.000000	4.215933	0.000000	0	0	-0.000000	-4.222534	0.000000	0	0.000000	-0.030488	0.541151	0.000000	0	1000	1000	1000	1000
35	999	0	-0.030488	4.216443	0.000000	0	0	-0.000000	-4.215032	0.000000	0	0.000000	-0.030488	0.554906	0.000000	0	1000	1000	1000	1000
36	1000	0	0.000000	4.216945	0.000000	0	0	-0.000000	-4.200543	0.000000	0	0.000000	-0.030488	0.568410	0.000000	0	1000	1000	1000	1000
37	1000	0	-0.030488	4.217195	0.000000	0	0	-0.030488	-4.193299	0.000000	0	0.000000	-0.030488	0.575161	0.000000	0	1000	1000	1000	1000
38	1000	0	-0.030488	4.217691	0.000000	0	0	-0.030488	-4.178812	0.000000	0	0.000000	-0.030488	0.588665	0.000000	0	1000	1000	1000	1000
39	999	0	-0.030488	4.224914	0.000000	0	0	-0.030488	-4.164536	0.000000	0	0.000000	-0.030488	0.595421	0.000000	0	1000	1000	1000	1000
40	1000	0	-0.030488	4.225414	0.000000	0	0	-0.000000	-4.157032	0.000000	0	0.000000	-0.030488	0.609177	0.000000	0	1000	1000	1000	1000
41	1000	0	-0.030488	4.225657	0.000000	0	0	-0.000000	-4.149787	0.000000	0	0.000000	-0.030488	0.615929	0.000000	0	1000	1000	1000	1000
42	999	0	-0.030488	4.225884	0.000000	0	0	-0.000000	-4.135047	0.000000	0	0.000000	-0.030488	0.629309	0.000000	0	1000	1000	1000	1000
43	999	0	0.000000	4.226377	0.000000	0	0	-0.030488	-4.127542	0.000000	0	0.000000	-0.030488	0.643063	0.000000	0	1000	1000	1000	1000
44	999	0	0.000000	4.226605	0.000000	0	0	-0.030488	-4.113314	0.000000	0	0.000000	-0.030488	0.649562	0.000000	0	1000	1000	1000	1000
45	1000	0	0.000000	4.226832	0.000000	0	0	-0.000000	-4.099084	0.000000	0	0.000000	-0.030488	0.656062	0.000000	0	1000	1000	1000	1000
46	1000	0	-0.030488	4.227318	0.000000	0	0	-0.000000	-4.091579	0.000000	0	0.000000	-0.030488	0.669817	0.000000	0	1000	1000	1000	1000
47	1000	0	-0.030488	4.234774	0.000000	0	0	-0.030488	-4.077039	0.000000	0	0.000000	-0.030488	0.683571	0.000000	0	1000	1000	1000	1000
48	999	0	-0.030488	4.235008	0.000000	0	0	-0.000000	-4.069794	0.000000	0	0.000000	-0.030488	0.690322	0.000000	0	1000	1000	1000	1000
49	999	0	-0.030488	4.235473	0.000000	0	0	-0.000000	-4.055304	0.000000	0	0.000000	-0.030488	0.703825	0.000000	0	1000	1000	1000	1000
50	999	0	-0.030488	4.242690	0.000000	0	0	-0.030488	-4.048006	0.000000	0	0.000000	-0.030488	0.710826	0.000000	0	1000	1000	1000	1000
51	999	0	-0.030488	4.243150	0.000000	0	0	-0.030488	-4.033514	0.000000	0	0.000000	-0.030488	0.724328	0.000000	0	1000	1000	1000	1000
52	999	0	0.000000	4.243361	0.000000	0	0	-0.030488	-4.019283	0.000000	0	0.000000	-0.030488	0.730827	0.000000	0	1000	1000	1000	1000
