t	rcthr	rcpit	gyropit	intpit	stabpit	pitout	rcroll	gyroroll	introll	stabroll	rollout	rcyaw	gyroyaw	intyaw	stabyaw	yawout	FR	FL	BR	BL
0	0	0	-0.030488	5.394710	0.000000	0	0	-0.000000	-0.676388	0.000000	0	0.000000	-0.030488	0.060144	0.000000	0	1000	1000	1000	1000
1	0	0	-0.030488	5.394795	0.000000	0	0	-0.000000	-0.661756	0.000000	0	0.000000	-0.030488	0.073519	0.000000	0	1000	1000	1000	1000
2	0	0	-0.030488	5.394836	0.000000	0	0	-0.000000	-0.654441	0.000000	0	0.000000	-0.030488	0.080207	0.000000	0	1000	1000	1000	1000
3	0	0	-0.030488	5.394916	0.000000	0	0	-0.000000	-0.646796	0.000000	0	0.000000	-0.030488	0.093912	0.000000	0	1000	1000	1000	1000
4	0	0	-0.030488	5.401941	0.000000	0	0	-0.000000	-0.632486	0.000000	0	0.000000	-0.030488	0.100308	0.000000	0	1000	1000	1000	1000
5	0	0	-0.030488	5.402017	0.000000	0	0	-0.000000	-0.624840	0.000000	0	0.000000	-0.030488	0.114014	0.000000	0	1000	1000	1000	1000
6	0	0	-0.030488	5.402091	0.000000	0	0	-0.000000	-0.617194	0.000000	0	0.000000	-0.030488	0.127719	0.000000	0	1000	1000	1000	1000
7	0	0	-0.030488	5.402122	0.000000	0	0	-0.000000	-0.602891	0.000000	0	0.000000	-0.030488	0.134075	0.000000	0	1000	1000	1000	1000
8	0	0	-0.030488	5.409179	0.000000	0	0	-0.000000	-0.595235	0.000000	0	0.000000	-0.030488	0.147817	0.000000	0	1000	1000	1000	1000
9	0	0	-0.030488	5.409206	0.000000	0	0	-0.000000	-0.580932	0.000000	0	0.000000	-0.030488	0.154173	0.000000	0	1000	1000	1000	1000
10	0	0	-0.030488	5.409272	0.000000	0	0	-0.000000	-0.573285	0.000000	0	0.000000	-0.030488	0.167878	0.000000	0	1000	1000	1000	1000
11	0	0	-0.030488	5.409294	0.000000	0	0	-0.000000	-0.558982	0.000000	0	0.000000	-0.030488	0.174233	0.000000	0	1000	1000	1000	1000
12	0	0	-0.030488	5.409356	0.000000	0	0	-0.000000	-0.551336	0.000000	0	0.000000	-0.030488	0.187938	0.000000	0	1000	1000	1000	1000
13	0	0	-0.030488	5.416368	0.000000	0	0	-0.000000	-0.544006	0.000000	0	0.000000	-0.030488	0.194659	0.000000	0	1000	1000	1000	1000
14	0	0	-0.030488	5.416426	0.000000	0	0	-0.000000	-0.536358	0.000000	0	0.000000	-0.030488	0.208364	0.000000	0	1000	1000	1000	1000
15	0	0	-0.030488	5.416450	0.000000	0	0	-0.000000	-0.529041	0.000000	0	0.000000	-0.030488	0.215050	0.000000	0	1000	1000	1000	1000
16	0	0	-0.030488	5.416473	0.000000	0	0	-0.000000	-0.521724	0.000000	0	0.000000	-0.030488	0.221737	0.000000	0	1000	1000	1000	1000
17	0	0	-0.030488	5.416516	0.000000	0	0	-0.000000	-0.507090	0.000000	0	0.000000	-0.030488	0.235110	0.000000	0	1000	1000	1000	1000
18	0	0	-0.030488	5.416536	0.000000	0	0	-0.000000	-0.499773	0.000000	0	0.000000	-0.030488	0.241796	0.000000	0	1000	1000	1000	1000
19	0	0	-0.030488	5.416585	0.000000	0	0	-0.000000	-0.492126	0.000000	0	0.000000	-0.030488	0.255501	0.000000	0	1000	1000	1000	1000
20	0	0	-0.030488	5.416591	0.000000	0	0	-0.000000	-0.477822	0.000000	0	0.000000	-0.030488	0.261855	0.000000	0	1000	1000	1000	1000
21	0	0	-0.030488	5.416636	0.000000	0	0	-0.000000	-0.470175	0.000000	0	0.000000	-0.030488	0.275560	0.000000	0	1000	1000	1000	1000
22	0	0	-0.030488	5.423665	0.000000	0	0	-0.000000	-0.462508	0.000000	0	0.000000	-0.030488	0.289294	0.000000	0	1000	1000	1000	1000
23	0	0	-0.030488	5.423665	0.000000	0	0	-0.000000	-0.448204	0.000000	0	0.000000	-0.030488	0.295648	0.000000	0	1000	1000	1000	1000
24	0	0	-0.030488	5.423703	0.000000	0	0	-0.000000	-0.440556	0.000000	0	0.000000	-0.030488	0.309352	0.000000	0	1000	1000	1000	1000
25	0	0	-0.030488	5.423714	0.000000	0	0	-0.000000	-0.433239	0.000000	0	0.000000	-0.030488	0.316038	0.000000	0	1000	1000	1000	1000
26	0	0	-0.030488	5.423748	0.000000	0	0	-0.000000	-0.425590	0.000000	0	0.000000	-0.030488	0.329742	0.000000	0	1000	1000	1000	1000
27	0	0	-0.030488	5.423757	0.000000	0	0	-0.000000	-0.418273	0.000000	0	0.000000	-0.030488	0.336428	0.000000	0	1000	1000	1000	1000
28	0	0	-0.030488	5.423789	0.000000	0	0	-0.000000	-0.410624	0.000000	0	0.000000	-0.030488	0.350132	0.000000	0	1000	1000	1000	1000
29	0	0	-0.030488	5.423795	0.000000	0	0	-0.000000	-0.403307	0.000000	0	0.000000	-0.030488	0.356818	0.000000	0	1000	1000	1000	1000
30	0	0	-0.030488	5.430791	0.000000	0	0	-0.000000	-0.388648	0.000000	0	0.000000	-0.030488	0.370215	0.000000	0	1000	1000	1000	1000
